 comprimé et solution(s) et granules et poudre et pommade;1;LYCOPODIUM CLAVATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé à libération prolongée;1;NIFÉDIPINE
comprimé pelliculé;1;BROMHYDRATE DE GALANTAMINE
comprimé;1;PIMOZIDE
comprimé;1;CHLORHYDRATE DE CYPROHEPTADINE
 comprimé et solution(s) et granules et poudre et pommade;1;FAGOPYRUM ESCULENTUM POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;SULFATE FERREUX HEPTAHYDRATÉ
suppositoire;1;TÉRÉBENTHINE (HUILE ESSENTIELLE DE) (PRODUITS D'OXYDATION DE L')
solution injectable;1;GADOTÉRIDOL
granules et  poudre et  solution en gouttes en gouttes;1;NATRUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;5;CHINA RUBRA POUR PRÉPARATIONS HOMÉOPATHIQUES;ULMUS CAMPESTRIS POUR PRÉPARATIONS HOMÉOPATHIQUES;BENZOICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;LEDUM PALUSTRE POUR PRÉPARATIONS HOMÉOPATHIQUES;COLCHICUM AUTUMNALE POUR PRÉPARATIONS HOMÉOPATHIQUES
granules et  poudre et  solution en gouttes en gouttes;1;CALCAREA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;ÉMICIZUMAB 
 comprimé et solution(s) et granules et poudre et pommade;1;CUPRUM OXYDATUM NIGRUM POUR PRÉPARATIONS HOMÉOPATHIQUES
collyre;1;TROPICAMIDE
poudre pour suspension buvable;1;CÉFADROXIL MONOHYDRATÉ
gélule;1;OLSALAZINE SODIQUE
pommade;1;THÉ VERT (FEUILLE DE) (EXTRAIT SEC DE)
solution pour gargarisme ou pour bain de bouche;1;POVIDONE IODÉE
gélule à libération prolongée;1;BROMHYDRATE DE GALANTAMINE
pommade;2;CONCENTRAT DE VITAMINE A SYNTHÉTIQUE, FORME HUILEUSE;BAUME DU PÉROU
 comprimé et solution(s) et granules et poudre et pommade;1;HISTAMINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
trousse et  trousse pour préparation radiopharmaceutique;1;BESILÉSOMAB 
emplâtre médicamenteux(se);1;CHLORHYDRATE DE L'ACIDE 5-AMINOLÉVULINIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;GENTIANA LUTEA POUR PRÉPARATIONS HOMÉOPATHIQUES
solvant(s) et poudre(s) pour colle;5;THROMBINE HUMAINE ;FACTEUR XIII DE COAGULATION HUMAIN ;FIBRINOGÈNE HUMAIN ;APROTININE ;CHLORURE DE CALCIUM DIHYDRATÉ
comprimé sécable;2;LÉVODOPA;CARBIDOPA MONOHYDRATÉE
 solution et granules et poudre et pommade;1;PLUMBUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;3;LYSINE MONOHYDRATÉE;CARBONATE DE CALCIUM;ACIDE ASCORBIQUE
suspension et  granulés effervescent(e) pour suspension buvable;5;SOUS UNITÉ B DE LA TOXINE CHOLÉRIQUE RECOMBINANTE ;VIBRIO CHOLERAE INABA 6973, BIOTYPE EL TOR, INACTIVE INACTIVÉ PAR LE FORMALDÉHYD;VIBRIO CHOLERAE INABA 48, BIOTYPE CLASSIQUE, INACTIVÉ PAR LA CHALEUR;VIBRIO CHOLERAE OGAWA 50, BIOTYPE CLASSIQUE, INACTIVÉ PAR LA CHALEUR;VIBRIO CHOLERAE OGAWA 50, BIOTYPE CLASSIQUE, INACTIVÉ PAR LE FORMALDÉHYDE
 comprimé et solution(s) et granules et poudre et pommade;1;ZINCUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
crème;1;MIRISTALKONIUM (CHLORURE DE)
solution à diluer pour perfusion;1;CHLORHYDRATE DE MITOXANTRONE
poudre pour suspension buvable;2;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE;CALCIUM (PHOSPHATE NEUTRE DE)
granules et  solution en gouttes en gouttes;1;AVENA SATIVA POUR PRÉPARATIONS HOMÉOPATHIQUES
suspension buvable;1;ROTAVIRUS HUMAIN (SOUCHE RIX4414) (VIVANT, ATTÉNUÉ) 
comprimé sécable;1;SUCRALFATE
solution;1;CHLORHYDRATE DE BENZYDAMINE
 comprimé et solution(s) et granules et poudre et pommade;1;CACAO POUR PRÉPARATIONS HOMÉOPATHIQUES
lyophilisat;2;EXTRAIT ALLERGÉNIQUE DE DERMATOPHAGOIDES FARINAE;EXTRAIT ALLERGÉNIQUE DE DERMATOPHAGOIDES PTERONYSSINUS
comprimé pelliculé sécable à libération prolongée;1;SUCCINATE DE MÉTOPROLOL
suspension injectable;7;ANTIGÈNE COQUELUCHEUX : ANATOXINE ;VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ ;VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ ;VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ ;ANTIGÈNE COQUELUCHEUX : HÉMAGGLUTININE FILAMENTEUSE ;ANATOXINE DIPHTÉRIQUE ;ANATOXINE TÉTANIQUE 
gélule gastro-résistant(e);1;LANSOPRAZOLE
comprimé;1;CÉFUROXIME AXÉTIL
solution buvable en gouttes;10;BERBERIS VULGARIS POUR PRÉPARATIONS HOMÉOPATHIQUES;TEREBENTHINA POUR PRÉPARATIONS HOMÉOPATHIQUES;OXALICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;COLOCYNTHIS POUR PRÉPARATIONS HOMÉOPATHIQUES;GNAPHALIUM POLYCEPHALUM POUR PRÉPARATIONS HOMÉOPATHIQUES;PULSATILLA POUR PRÉPARATIONS HOMÉOPATHIQUES;NATRUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;BETULA ALBA (HOMÉOPATHIE);COLCHICUM AUTUMNALE POUR PRÉPARATIONS HOMÉOPATHIQUES;KALIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution pour application;2;POVIDONE IODÉE;ÉTHANOL À 96 POUR CENT
 comprimé et solution(s) et granules et poudre et pommade;1;ANACARDIUM OCCIDENTALE POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé à croquer à sucer ou dispersible;3;CARBONATE DE CALCIUM;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE;LEVURE
suspension pour inhalation;1;SULFATE DE SALBUTAMOL
comprimé;1;PINDOLOL
plante(s) pour tisane en vrac;5;FEUILLE DE MÉLISSE;AUBÉPINE (SOMMITÉ FLEURIE D');TILLEUL (INFLORESCENCE DE);HOUBLON (CONE DE);PASSIFLORE
solution à diluer pour perfusion;5;MANGANÈSE (GLUCONATE DE);CUIVRE (GLUCONATE DE);IODURE DE POTASSIUM;ZINC (GLUCONATE DE);SÉLÉNITE DE SODIUM
comprimé;3;HYDROCHLOROTHIAZIDE;CHLORHYDRATE D'AMILORIDE;TIMOLOL (MALÉATE DE)
gélule;1;OLIVIER
comprimé;1;LOPÉRAMIDE (OXYDE DE) MONOHYDRATÉ
gélule;2;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;PARACÉTAMOL
granules et  solution en gouttes en gouttes;1;EUPHRASIA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable en gouttes;3;ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES;ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES;AURUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;LYCOPUS POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution injectable;1;UROFOLLITROPINE 
granules et  poudre et  solution en gouttes en gouttes;1;CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES
pommade;1;TACROLIMUS MONOHYDRATÉ
comprimé dispersible sécable;1;CHLORHYDRATE DE FLUOXÉTINE
comprimé à croquer;1;MONTÉLUKAST SODIQUE
solution injectable;1;MÉTHOTREXATE DISODIQUE
granulés;1;ISPAGHUL (GRAINE D'), TÉGUMENT DE LA
comprimé orodispersible;1;LANSOPRAZOLE
poudre pour solution buvable;1;SULFATE DE GLUCOSAMINE
comprimé pelliculé;1;LOSARTAN POTASSIQUE
crème épaisse pour application;1;HYDROCORTISONE (BUTYRATE D')
capsule molle;1;ÉTOPOSIDE
collyre;1;ACÉTYLCYSTÉINE
solution pour inhalation par vapeur;4;BENJOIN DU LAOS, DIT DU SIAM;MELALEUCA VIRIDIFLORA (ESSENCE DE);HUILE ESSENTIELLE D'EUCALYPTUS;LÉVOMENTHOL
solution buvable;1;ÉTHANOLATE DE DARUNAVIR
gélule;1;CHLORHYDRATE DE TOPOTÉCANE
comprimé pelliculé;1;FIDAXOMICINE
émulsion injectable;1;PROPOFOL
solution buvable;1;RITONAVIR
solution injectable;1;MÉGLUMINE (IOXITALAMATE DE)
comprimé pelliculé sécable;1;DOXYCYCLINE MONOHYDRATÉE
gélule;1;SUCCIMER
granulés;3;HAMAMELIS POUR PRÉPARATIONS HOMÉOPATHIQUES;AESCULUS HIPPOCASTANUM POUR PRÉPARATIONS HOMÉOPATHIQUES;CARDUUS MARIANUS POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution injectable;1;GUÊPE POLISTE (VENIN DE)
comprimé à sucer;3;THUYA OCCIDENTALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;NITRICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ANTIMONIUM CRUDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
granules et  solution en gouttes en gouttes;1;DULCAMARA POUR PRÉPARATIONS HOMÉOPATHIQUES
capsule molle;1;CHARBON ACTIVÉ
solution pour pulvérisation;1;HEXAMIDINE (DIISÉTIONATE D')
gélule;1;THIOCOLCHICOSIDE
comprimé sécable pour suspension buvable;1;ROXITHROMYCINE
comprimé pelliculé sécable;1;PROPÉRICIAZINE
comprimé sécable;1;PREDNISONE
solution buvable;3;MANGANÈSE (GLUCONATE DE);COBALT (GLUCONATE DE);CUIVRE (GLUCONATE DE)
comprimé à libération prolongée;1;FAMPRIDINE
pommade;1;ACICLOVIR
solution buvable en gouttes;1;PHÉNOBARBITAL
gélule;5;GINGEMBRE (RHIZOME) (POUDRE DE);ACHE DES MARAIS (RACINE D'), POUDRE;BUCHU (FEUILLE DE) (POUDRE DE);PRÊLE (PARTIE AÉRIENNE DE) (POUDRE DE);MAGNÉSIUM (GLYCÉROPHOSPHATE DE)
comprimé pour suspension buvable;4;CYSTINE;LEVURE;SOUFRE PRÉCIPITÉ;VITAMINE A (ACÉTATE DE)
poudre pour usage parentéral;1;CÉFAMANDOLE (NAFATE DE)
poudre et  solvant pour solution injectable;1;TUROCTOCOG ALFA 
comprimé enrobé;2;CHLORHYDRATE DE THIAMINE;QUININE (BENZOATE DE)
comprimé;1;DICHLORHYDRATE DE BÉTAHISTINE
comprimé à libération prolongée;1;FUMARATE DE FÉSOTÉRODINE
solution injectable;1;SUCCINATE DE SUMATRIPTAN
solution à diluer injectable;1;FLUORODOPA [18F]
suspension injectable;9;ANTIGÈNE COQUELUCHEUX : ANATOXINE ;VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ ;VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ ;ANTIGÈNES PERTUSSIQUES : FIMBRIAE TYPE 2 ET 3 ;VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ ;ANTIGÈNE COQUELUCHEUX : HÉMAGGLUTININE FILAMENTEUSE ;ANATOXINE DIPHTÉRIQUE ;ANATOXINE TÉTANIQUE ;ANTIGÈNE COQUELUCHEUX : PERTACTINE  
gélule;1;HYDROGÉNOTARTRATE DE RIVASTIGMINE
comprimé pelliculé et  granulés effervescent(e);3;CARBONATE DE CALCIUM;RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ;CHOLÉCALCIFÉROL
comprimé à croquer;2;ACIDE ASCORBIQUE;ARGININE (ASPARTATE D')
ovule;1;GÉMÉPROST
suspension injectable;1;HEXACÉTONIDE DE TRIAMCINOLONE
graines;1;PSYLLIUM (GRAINE DE)
solution injectable pour perfusion;3;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;GLUCOSE ANHYDRE
comprimé à croquer;6;KALIUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;PLUMBUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;AMBRA GRISEA POUR PRÉPARATIONS HOMÉOPATHIQUES;MAGNESIA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES;MAGNESIA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES;MAGNESIA BROMATA POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;MIGLITOL
poudre pour solution injectable;1;ALDESLEUKINE 
suspension buvable;1;NÉVIRAPINE HÉMIHYDRATÉE
solution pour application;2;BENZALKONIUM (CHLORURE DE), SOLUTION DE;CHLORHEXIDINE (DIGLUCONATE DE), SOLUTION DE
comprimé enrobé à libération prolongée;1;KÉTOPROFÈNE
comprimé;1;TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE)
implant;1;ACÉTATE DE LEUPRORÉLINE
 comprimé et solution(s) et granules et poudre et pommade;1;RHUS TOXICODENDRON POUR PRÉPARATIONS HOMÉOPATHIQUES
liquide pour inhalation par vapeur;1;MÉTHOXYFLURANE
solution à diluer pour perfusion;1;SÉBÉLIPASE ALFA 
comprimé;1;ÉTILÉFRINE (CHLORHYDRATE D')
solution buvable gouttes;5;HAMAMÉLIS DE VIRGINIE (EXTRAIT D') (FLUIDE);ESCULOSIDE;ANÉMONE PULSATILLE (EXTRAIT FLUIDE D');MARRON D'INDE (EXTRAIT FLUIDE DE);BOURSE À PASTEUR (EXTRAIT FLUIDE DE)
poudre pour solution buvable;3;MALÉATE DE PHÉNIRAMINE;ACIDE ASCORBIQUE;PARACÉTAMOL
comprimé pelliculé;2;CHLORHYDRATE DE PYRIDOXINE;LACTATE DE MAGNÉSIUM DIHYDRATÉ
poudre pour solution à diluer pour perfusion;1;LACTOBIONATE D'ÉRYTHROMYCINE
liquide pour inhalation par vapeur;1;DESFLURANE
solution buvable en gouttes;1;TARTRATE D'ALIMÉMAZINE
solution buvable en gouttes;1;CALCIFÉDIOL MONOHYDRATÉ
capsule molle;1;TAFAMIDIS MÉGLUMINE
lotion;2;BUTOXYDE DE PIPÉRONYLE;ESDÉPALLÉTHRINE
poudre pour solution injectable;1;CÉFAMANDOLE (NAFATE DE)
solution injectable;1;SULFATE DE SALBUTAMOL
solution injectable;1;CHLORHYDRATE DE NALBUPHINE
solution pour perfusion;1;BACLOFÈNE
solution;1;CHLORHYDRATE D'OLODATÉROL
comprimé sécable;1;PARACÉTAMOL
comprimé pelliculé sécable;2;HYDROCHLOROTHIAZIDE;LOSARTAN POTASSIQUE
comprimé;1;MÉTHYLPREDNISOLONE
gélule;1;CHLORHYDRATE DE NILOTINIB MONOHYDRATÉ
comprimé;1;PÉRINDOPRIL TERT-BUTYLAMINE
comprimé pelliculé;2;GLÉCAPRÉVIR;PIBRENTASVIR
 comprimé et solution(s) et granules et poudre et pommade;1;NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES
gel;1;CAFÉINE
gélule;1;GINSENG (POUDRE DE)
poudre pour application;1;TRICLOCARBAN
poudre et  solution pour préparation injectable;1;CHLORHYDRATE DE DILTIAZEM
poudre pour solution injectable;1;CÉFUROXIME SODIQUE
granulés;4;KALIUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES;SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES;AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;1;LACTULOSE LIQUIDE
comprimé sécable;1;ACÉTATE DE FLÉCAÏNIDE
poudre pour solution injectable;1;AZATHIOPRINE
collyre;1;BÉTAXOLOL (CHLORHYDRATE DE)
gaz pour inhalation;1;OXYGÈNE
comprimé pelliculé sécable à libération prolongée;1;SODIUM (VALPROATE DE)
poudre et  solvant pour solution injectable;1;CEFTRIAXONE SODIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;ACETICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé à libération prolongée;1;CÉFACLOR
comprimé pelliculé à libération prolongée;1;NIFÉDIPINE
solution buvable;1;BROMHYDRATE DE DEXTROMÉTHORPHANE
comprimé;1;LORMÉTAZÉPAM
comprimé pelliculé sécable;1;CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ
gel pour application;1;CHLORHYDRATE DE PRAMOCAÏNE
pastille;2;CHLORHEXIDINE (DIGLUCONATE DE), SOLUTION DE;TÉTRACAÏNE (CHLORHYDRATE DE)
comprimé;2;LÉVODOPA;CARBIDOPA MONOHYDRATÉE
granules et  solution en gouttes en gouttes;1;EUPATORIUM PERFOLIATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;1;SODIUM (VALPROATE DE)
solution à diluer pour perfusion;1;AVÉLUMAB 
 comprimé et solution(s) et granules et poudre et pommade;1;CONVOLVULUS ARVENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;1;ABACAVIR (SULFATE D')
poudre pour solution pour perfusion;1;MICAFUNGINE SODIQUE
solution pour instillation;1;CHLORHYDRATE DE CIPROFLOXACINE
 comprimé et solution(s) et granules et poudre et pommade;1;MERCURIUS SOLUBILIS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;CHLORHYDRATE D'ESMOLOL
comprimé;1;ACIDE-D-(MÉTHOXY-6 ALPHA-MÉTHYL NAPHTALÈNEACÉTIQUE-2)
poudre pour concentré pour solution pour perfusion;1;THIOTÉPA
comprimé et  comprimé et  comprimé;2;ÉTHINYLESTRADIOL;NORÉTHISTÉRONE
comprimé enrobé et  comprimé enrobé enrobé;2;VALÉRATE D'ESTRADIOL;ACÉTATE DE CYPROTÉRONE
gel;1;SODIUM (DOCUSATE DE)
solution injectable pour perfusion;1;DEXKÉTOPROFÈNE TROMÉTAMOL
granulés;1;ARGENTUM NITRICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé dispersible et orodispersible;1;PHLOROGLUCINOL HYDRATÉ
gélule;3;ESCHSCHOLTZIA (PARTIE AÉRIENNE FLEURIE D') (POUDRE DE);AUBÉPINE (SOMMITÉ FLEURIE D') (POUDRE DE);MÉLILOT (SOMMITÉ FLEURIE DE) (POUDRE DE)
pommade;4;HYPERICUM PERFORATUM POUR PRÉPARATIONS HOMÉOPATHIQUES;CALENDULA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;LEDUM PALUSTRE POUR PRÉPARATIONS HOMÉOPATHIQUES;MILLEFOLIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;MÉTRONIDAZOLE
comprimé enrobé à libération prolongée;1;CHLORHYDRATE DE DILTIAZEM
granules et  poudre et  solution en gouttes en gouttes;1;ANTIMONIUM TARTARICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;FÉNOFIBRATE
comprimé;2;ÉZÉTIMIBE;SIMVASTATINE
 comprimé et solution(s) et granules et poudre et pommade;1;LOBELIA INFLATA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;RIOCIGUAT
poudre pour solution injectable;1;TICARCILLINE SODIQUE
crème;1;CLOTRIMAZOLE
comprimé enrobé;1;RIBOFLAVINE
comprimé pelliculé sécable;1;CHLORHYDRATE DE PAROXÉTINE ANHYDRE
solution injectable;1;PIPOTIAZINE (PALMITATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;ALLIUM URSINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution injectable;1;STREPTOKINASE
pommade;2;NICOTINATE DE MÉTHYLE;MÉPHÉNÉSINE
 comprimé et solution(s) et granules et poudre et pommade;1;BISMUTHUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour suspension buvable;1;HYDROXYDE DE MAGNÉSIUM
 comprimé et solution(s) et granules et poudre et pommade;1;RATANHIA POUR PRÉPARATIONS HOMÉOPATHIQUES
 crème et solution et granules et poudre;1;THUYA OCCIDENTALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé sécable;1;FLUNARIZINE (DICHLORHYDRATE DE)
collyre en solution;1;BROMFÉNAC SODIQUE SESQUIHYDRATÉ
comprimé sécable;1;MÉTHOTREXATE
solution pour application;1;TRICLOCARBAN
poudre pour solution buvable;7;HYDROXYDE DE MAGNÉSIUM;TRISILICATE DE MAGNÉSIUM;CARBONATE DE CALCIUM;MAGNÉSIUM (CARBONATE DE) LÉGER;CALCIUM (PHOSPHATE NEUTRE DE);BICARBONATE DE SODIUM;KAOLIN LOURD
poudre et  solvant pour suspension injectable;1;VIRUS VARICELLE-ZONA SOUCHE OKA/MERCK (VIVANT, ATTÉNUÉ) 
capsule pour inhalation par vapeur;4;THYMOL;ROMARIN (HUILE ESSENTIELLE DE);LAVANDE (ESSENCE DE);THYM (HUILE ESSENTIELLE DE)
émulsion pour application;1;TACALCITOL MONOHYDRATÉ
solution;3;PHÉNOL;GAÏACOL;ACÉTATE DE DEXAMÉTHASONE
 comprimé et solution(s) et granules et poudre et pommade;1;EUPATORIUM PERFOLIATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre;1;PETROLEUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution et  solution pour hémofiltration et pour hémodialyse;7;CHLORURE DE SODIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;CHLORURE DE POTASSIUM;GLUCOSE ANHYDRE;ACIDE LACTIQUE;BICARBONATE DE SODIUM;CHLORURE DE CALCIUM DIHYDRATÉ
gélule;1;GATTILIER (FRUIT DE) (EXTRAIT SEC DE)
poudre pour solution injectable;1;TOXINE BOTULINIQUE TYPE A 
comprimé sécable;1;DOXYCYCLINE MONOHYDRATÉE
compresse imprégné(e);1;POVIDONE IODÉE
poudre et  solvant pour suspension injectable à libération prolongée;1;RISPÉRIDONE
solution pour bain de bouche;3;CHLOROBUTANOL HÉMIHYDRATÉ;CHLORURE DE CÉTYLPYRIDINIUM;EUGÉNOL
solution pour inhalation par nébuliseur;1;TOBRAMYCINE
poudre effervescent(e) pour solution buvable;1;CITRULLINE (MALATE DE)
comprimé pelliculé sécable;1;DIPYRIDAMOLE
suspension buvable;1;EMBONATE DE PYRANTEL
poudre pour solution injectable;1;THIOPENTAL ET CARBONATE SODIQUES
comprimé enrobé à libération prolongée;1;PIRIBÉDIL
 comprimé et solution(s) et granules et poudre et pommade;1;CALTHA PALUSTRIS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé sécable;1;TARTRATE D'ALIMÉMAZINE
comprimé pelliculé;1;ÉPLÉRÉNONE
comprimé pelliculé sécable;1;DOXÉPINE (CHLORHYDRATE DE)
shampooing;1;D-PHÉNOTHRINE
comprimé à libération prolongée;1;CHLORHYDRATE DE VENLAFAXINE
poudre pour solution injectable;1;FOLINATE DE CALCIUM
comprimé pelliculé;1;RIVAROXABAN
collyre en solution;1;PILOCARPINE (CHLORHYDRATE DE)
émulsion pour application;1;VALÉRATE DE BÉTAMÉTHASONE
comprimé pelliculé;3;SÉNÉ (FEUILLE DE) (EXTRAIT SEC DE);EXTRAIT SEC DE ROMARIN;BOLDINE
poudre pour solution à diluer pour perfusion;1;ACÉTATE DE CEFTAROLINE FOSAMIL MONOHYDRATÉ
gel;1;TIMOLOL (MALÉATE DE)
collyre;1;GENTAMICINE (SULFATE DE)
comprimé;1;FLUCYTOSINE
gélule;1;VISMODÉGIB
collyre en solution;1;INDOMÉTACINE
poudre pour solution injectable pour perfusion;1;AMOXICILLINE SODIQUE
comprimé et  comprimé;2;ACÉTATE DE NOMÉGESTROL;BÊTA-ESTRADIOL HÉMIHYDRATÉ
sirop;1;ALFA-AMYLASE 
solution injectable;1;ÉPOÉTINE BÊTA 
poudre pour suspension buvable;1;AZITHROMYCINE DIHYDRATÉE
solution injectable;1;PEGINTERFÉRON ALFA-2A 
solution buvable gouttes;1;ÉSÉRIDINE (SALICYLATE D')
poudre et  solvant pour suspension injectable;2;POLYOSIDE(S) DE NEISSERIA MENINGITIDIS GROUPE C;POLYOSIDE(S) DE NEISSERIA MENINGITIDIS GROUPE A
solution pour application moussant(e);1;POVIDONE IODÉE
solution pour perfusion;1;CARBOPLATINE
 comprimé et solution(s) et granules et poudre et pommade;1;ASIMINA TRILOBA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé effervescent(e) sécable;2;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;PARACÉTAMOL
émulsion pour perfusion;25;PROLINE;HUILE D'OLIVE RAFFINÉE;ACIDE GLUTAMIQUE;THRÉONINE;ASPARTIQUE (ACIDE);ALANINE;CHLORURE DE CALCIUM DIHYDRATÉ;HISTIDINE;PHÉNYLALANINE;HUILE DE SOJA RAFFINÉE;ACÉTATE DE SODIUM TRIHYDRATÉ;LEUCINE;ISOLEUCINE;SÉRINE;TRYPTOPHANE L;GLUCOSE MONOHYDRATÉ;MÉTHIONINE;VALINE;CHLORURE DE POTASSIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;GLYCÉROPHOSPHATE DE SODIUM HYDRATÉ;ACÉTATE DE LYSINE;ARGININE;TYROSINE;GLYCINE
solution injectable;1;ADRÉNALINE
comprimé pelliculé;2;HYDROCHLOROTHIAZIDE;VALSARTAN
comprimé;1;SULFADIAZINE
comprimé;1;MISOPROSTOL
poudre pour solution buvable;1;MACROGOL 4000
solution injectable;1;CHLORHYDRATE DE TRAMADOL
mousse pour application;1;MINOXIDIL
microgranule à libération prolongée en gélule;1;MORPHINE (SULFATE DE)
 crème et solution et granules et poudre et pommade;1;ZINCUM VALERIANICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
granules et  solution en gouttes en gouttes;1;AQUA MARINA POUR PRÉPARATIONS HOMÉPATHIQUES
comprimé;2;MANGANÈSE (GLUCONATE DE) DIHYDRATÉ;COBALT (GLUCONATE DE) DIHYDRATÉ
comprimé pelliculé;1;VÉMURAFÉNIB
sirop;1;CHLORHYDRATE DE MÉTHADONE
granules et  solution en gouttes en gouttes;1;STAPHYSAGRIA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé sécable;1;BROMHYDRATE DE CITALOPRAM
collyre en solution;2;PHOSPHATE SODIQUE DE DEXAMÉTHASONE;SULFATE DE FRAMYCÉTINE
comprimé pelliculé sécable;1;DOXYCYCLINE (HYCLATE DE)
comprimé enrobé;2;MYRTILLE (FRUIT DE) (EXTRAIT SEC DE);ACÉTATE D'ALPHA-TOCOPHÉROL
pommade;1;ACEXAMATE DE SODIUM
pastille;2;AMYLMÉTACRÉSOL;ALCOOL DICHLORO-2,4 BENZYLIQUE
solution buvable;1;CHLORHYDRATE DE LOPÉRAMIDE
poudre et  solvant pour préparation injectable;1;HYDROCORTISONE (HÉMISUCCINATE SODIQUE D')
implant;1;CARMUSTINE
granules et  solution en gouttes en gouttes;1;IGNATIA AMARA POUR PRÉPARATIONS HOMÉOPATHIQUES
