B01BC7C8D59A80E648681AE1ABF989736E9F8C9E;comprimé pelliculé;2;OLMÉSARTAN MÉDOXOMIL;HYDROCHLOROTHIAZIDE;ALTEISDUO 20 mg/12,5 mg, comprimé pelliculé
86F16C2978E7CA45CD464EC1FF0298955B60FC09;comprimé;1;NÉVIRAPINE ANHYDRE;NEVIRAPINE MYLAN 200 mg, comprimé
F9516721D075D525F82A132AFE25E686C72CCAB7;solution injectable;1;MÉTHOTREXATE;METOJECT 25 mg/0,50 ml, solution injectable en stylo prérempli
F82D2F6329789424B5708408CFA9DEC576A7F94B;comprimé enrobé;2;QUININE (BENZOATE DE);AUBÉPINE (SOMMITÉ FLEURIE D') (EXTRAIT SEC DE);OKIMUS, comprimé enrobé
E2C09FE6A9B60EFE8FDBE80E3A97C0D517EB70A9;comprimé;1;GLIMÉPIRIDE;GLIMEPIRIDE EVOLUGEN 3 mg, comprimé
B53156F921174A254AC8F6A12F52DBF48820D95D;microgranule à libération prolongée en gélule;1;CHLORHYDRATE DE TAMSULOSINE;OMIX LP 0,4 mg, microgranules à libération prolongée en gélule;157FCAC055F4A75A603FC2A2B0399CA066EF604B
2D51AFC761584ABEE644640B5610BEEBE786B741;solution pour perfusion;1;CHLORHYDRATE DE LÉVOBUPIVACAÏNE;LEVOBUPIVACAINE KABI 1,25 mg/ml, solution pour perfusion;9545B698439A5C6ED36D3AC6FE67806B15DDD990
53B8B9EC7DDD79439247F644A338A3464C6275D5;gel;1;ALITRÉTINOÏNE;PANRETIN 0,1 %, gel
B08F79D0D01022F422F91EFE84001CB4944B4B47;solution buvable en gouttes;8;APOCYNUM CANNABINUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES;CRATAEGUS OXYACANTHA POUR PRÉPARATIONS HOMÉOPATHIQUES;CACTUS GRANDIFLORUS POUR PRÉPARATIONS HOMÉOPATHIQUES;GLONOINUM POUR PRÉPARATIONS HOMÉOPATHIQUES;NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES;ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES;CRATAEGUS COMPLEXE N°15, solution buvable en gouttes
8E6137B2B064C37C9922FB76E8F36F5D1CE2ADA2;comprimé sécable;1;MALÉATE D'ÉNALAPRIL;ENALAPRIL EG 5 mg, comprimé sécable
7615FC7672D6DFBD36231744523428CAF321C1E3;comprimé;1;LORATADINE;DOLIALLERGIE LORATADINE 10 mg, comprimé
F4AFE9B0C3CF7CDDBAD46DA6F77DFFF06DAF4B08;comprimé sécable;2;PARACÉTAMOL;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;DOLIPRANE CODEINE 400 mg/20 mg, comprimé sécable
9C957EF371BDAB775DA6907D110B64D31C5BB27A;comprimé pelliculé sécable;1;AMISULPRIDE;AMISULPRIDE TEVA 400 mg, comprimé pelliculé sécable
D657C0366A81ED2CC33D3E13F0DFC5AD6AE980CA;solution injectable;1;CHLORHYDRATE DE PHÉNYLÉPHRINE;PHENYLEPHRINE AGUETTANT 50 microgrammes/mL, solution injectable;F4676DF6A052715608635E69DC4CF928E30EDEC3
8EEEB598414CB7EA3723E5F7C7B3A51044AB77E8;poudre effervescent(e) pour suspension buvable;1;ISPAGHUL (GRAINE D'), TÉGUMENT DE LA;SPAGULAX SANS SUCRE, poudre effervescente pour suspension buvable en sachet-dose
E6B3FA8606F6B06CBF44C657CF8C0B560724F943;solution pour perfusion;1;IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE);OCTAGAM 50 mg/ml, solution pour perfusion
F039EBCD8E22A1B7C1195A0DEE3F8A67D15639CC;comprimé;1;LORATADINE;LORATADINE MYLAN CONSEIL 10 mg, comprimé
7F9E9FEAEDCAC905C4A7800945512E922B2CF379;comprimé pelliculé à libération modifiée;1;CLARITHROMYCINE;CLARITHROMYCINE MYLAN 500 mg, comprimé pelliculé à libération modifiée
B2F0616E99C38CB56008EB8F705B9328ECC3D740;comprimé pelliculé;2;HYDROCHLOROTHIAZIDE;FUMARATE DE BISOPROLOL;BISOPROLOL/HYDROCHLOROTHIAZIDE EG 10 mg/6,25 mg, comprimé pelliculé
49A13DE130FFD247B3BEBE12A33F194E5C08D6F0;comprimé pelliculé;1;IBUPROFÈNE;IBUPROFENE ZF 400 mg, comprimé pelliculé
5308F19E85DF3D8CE02C1062BD9ACE038A1B0C79;suspension pour pulvérisation;3;VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE B/MASSACHUSETTS/2/2012 - S;VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE A/VICTORIA/361/2011 (H3N2);VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE A/CALIFORNIA/7/2009 (H1N1);FLUENZ, suspension pour pulvérisation nasale. Vaccin grippal (vivant atténué, nasal)
DBF920D2A2D594EADE11C82EAB97FABCC28CAE5E;comprimé pelliculé sécable;1;LÉVOFLOXACINE HÉMIHYDRATÉE;LEVOFLOXACINE ISOMED 500 mg, comprimé pelliculé sécable;E3E0DAB381BAD2A997C672E9FDB53B95966076A8
503DC8EC43BB8683F31CD48EA92A7914A491B501;comprimé;1;TELMISARTAN;TELMISARTAN ACTAVIS 40 mg, comprimé
F8E56A48E0A8696930602A3E1CA7553C4EFF8324;comprimé pelliculé;1;ENTÉCAVIR MONOHYDRATÉ;ENTECAVIR CRISTERS 1 mg, comprimé pelliculé;4C5BE2073934E17593CF195ECF0FEA8D6130EFF5
A23DE1B9E0E2184D62CB8AB92D97252EA7A1A8CA;collyre en solution;1;SODIUM (CROMOGLICATE DE);ALLERGOCOMOD, collyre en solution;DC53809C8A0E687193AD363F1365C265CC04B8FE
D79716A4C769657B1DCFB47F4225A95ED6F98726;solution injectable pour usage dentaire;2;TARTRATE D'ADRÉNALINE;ARTICAÏNE (CHLORHYDRATE D');ARTICADENT 1/200 000, solution injectable à usage dentaire
68AEB6A5F7BC1009B02A8D984D423005F1C1A181;poudre et  solvant pour solution injectable;1;ÉTANERCEPT ;ENBREL 10 mg, poudre et solvant pour solution injectable pour usage pédiatrique
7693C88D3DFE1ADA0C949A04406B806A05D8CD83;comprimé quadrisécable;2;SULFADOXINE;PYRIMÉTHAMINE;FANSIDAR, comprimé quadrisécable
F52685E47CE3ACC7796422B353A1C3E0B9F4DAC5;comprimé orodispersible;1;ZOLMITRIPTAN;ZOLMITRIPTAN BIOGARAN 2,5 mg, comprimé orodispersible
C02133CCE73C6B0E34D18A2DDD9D218709B94BBC; comprimé et solution(s) et granules et poudre et pommade;1;ASARUM EUROPAEUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ASARUM EUROPAEUM BOIRON, degré de dilution compris entre 13CH et 30CH ou entre 26DH et 60DH
1F70BF366B2BC02173E66BCCCFE1926A57BE0314;solution pour perfusion;1;CHLORHYDRATE D'ÉPIRUBICINE;EPIRUBICINE ARROW 2 mg/ml, solution pour perfusion
7D09BEB5BC6DE620AF1117CA8EB6673F38BE2FCE;poudre et  solvant pour solution injectable;6;PROTÉINE S ;PROTÉINE C HUMAINE ;FACTEUR II DE COAGULATION HUMAIN ;FACTEUR VII DE COAGULATION HUMAIN ;FACTEUR X DE COAGULATION HUMAIN ;FACTEUR IX DE COAGULATION HUMAIN ;CONFIDEX 500 UI, poudre et solvant pour solution injectable
35B40F852A78860E5704BD69559FA2CA97385DF3;comprimé;2;HYDROCHLOROTHIAZIDE;CANDÉSARTAN CILEXÉTIL;CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA SANTE 16 mg/12,5 mg, comprimé
6D28C04F4852991E68886F67FA4E7B47B06BF3B2;comprimé pelliculé;1;SIMVASTATINE;SIMVASTATINE RPG 40 mg, comprimé pelliculé
9763F84B0DB74BF154D84CA911DC2A631A799329;comprimé pelliculé;1;MÉSILATE D'IMATINIB;IMATINIB RANBAXY 400 mg, comprimé pelliculé;F920E905C405FE90EAA5E34FA53C7D2EFC0F066D
71356ABA391D7D8326E49461506F931323C13F9C;comprimé sécable;1;MALÉATE DE LISURIDE;DOPERGINE 0,2 mg, comprimé sécable
348A5569FA76DDC6AFD7E6EAE7728F0ED2A60BD6;poudre pour suspension buvable;1;AMOXICILLINE TRIHYDRATÉE;AMOXICILLINE ZYDUS 125 mg/5 ml, poudre pour suspension buvable;B1838393F8BFBE0E34BA8D29CE459C00C34195A0
EB49ADB2A481C3F2E1B96397E9CF6EAD67B032FA;solution gouttes;1;RIFAMYCINE SODIQUE;OTOFA, solution auriculaire en gouttes;013E95C9DEBE0732D39A10E2CA067582E7FB635B
6B677CDACF1B200AFDDD2AA5F4189CB1C3D41F4D;poudre et  solvant pour solution injectable;1;CHLORHYDRATE DE GLUCAGON;GLUCAGEN KIT 1 mg/ml, poudre et solvant pour solution injectable
585BD951C713914EA481B2663105E681B3268B14;comprimé enrobé;1;CÉFUROXIME AXÉTIL;CEFUROXIME MYLAN 500 mg, comprimé enrobé;E4E29323711A6124E033A63CAFFF8181927BEA7C
225B2F1EB7BFAC0D542CE39835076A8B79A72779;solution injectable pour perfusion;1;BÉSILATE DE CISATRACURIUM;CISATRACURIUM TEVA 5 mg/ml, solution injectable/pour perfusion;B71260DA2C15685F72FFD6ADDE7D4E9C69999FB2
F321FA9F697747DAF18C7509752EDE4F9349287C;comprimé orodispersible;1;DOMPÉRIDONE;DOMPERIDONE ZENTIVA 10 mg, comprimé orodispersible
5967EDDCC0C8AFCE87570819111E548FC42BCB2F;comprimé sécable;1;TARTRATE DE MÉTOPROLOL;METOPROLOL ARROW 100 mg, comprimé sécable
A4DCFC854509CF20535E9AF009D8D7FD63E1E7B9; comprimé et solution(s) et granules et poudre et pommade;1;ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES;ACONITUM NAPELLUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
B9077821D04CD9E150B508F9FC740E797A03403D;comprimé;1;ALLOPURINOL;ALLOPURINOL ZYDUS 200 mg, comprimé
08F7639BA42458851B1CCC70EE48A862E8F3254A;comprimé pelliculé sécable;1;LOSARTAN POTASSIQUE;LOSARTAN PHR LAB 50 mg, comprimé pelliculé sécable
0A7AA20D9F45D230E20E8527FD6DB0A60D2BD6E9;comprimé pelliculé;1;GABAPENTINE;NEURONTIN 600 mg, comprimé pelliculé
AAD30834368A6106A2FDC81AFC231E41FC36B056;comprimé;1;FLUORURE DE SODIUM;ZYMAFLUOR 0,25 mg, comprimé;B190AF2895F7BB3FA4C0A3ED01DD04E5C9D00303
1163271293893FC35B7B369B2DF02508FC3CE4BE;comprimé à libération prolongée;1;NÉVIRAPINE ANHYDRE;NEVIRAPINE TEVA LP 400 mg, comprimé à libération prolongée
2B7921320B5EA4AA61487A84167ACC3290229FE7;comprimé sécable;1;CANDÉSARTAN CILEXÉTIL;CANDESARTAN TEVA SANTE 4 mg, comprimé sécable
9F5FE29D3057951D6616C9B854FDA76C351253A5;gélule;1;CHLORHYDRATE D'IDARUBICINE;ZAVEDOS 5 mg, gélule
4FCFC001F4A98A92F7AFAB599C2CBC219271A25E;gélule gastro-résistant(e);1;LANSOPRAZOLE;LANSOPRAZOLE ALMUS 15 mg, gélule gastro-résistante
A4ABF0E054BA5C8C4FF8C7F8EF25C9362C9670AD;solution injectable;1;MILRINONE;MILRINONE STRAGEN 1 mg/ml, solution injectable
A16D40476DF82C50A201596CD2FCC8572ACCB6E5;gélule;1;GABAPENTINE;GABAPENTINE RANBAXY 400 mg, gélule
F6E579241A674F3D3737C0345DF267C3C6F39219;comprimé pelliculé;1;ACÉCLOFÉNAC;CARTREX 100 mg, comprimé pelliculé
9B5AA52781D5063A3ADEB5965B74489D8FF32389;comprimé à croquer ou à sucer;2;SIMÉTICONE;HYDROXYDE D'ALUMINIUM;POLYSILANE DELALANDE, comprimé à croquer ou à sucer
C9275F1A1ABCA13B39E734F821D60D3B57E3FBCB;solution pour usage dentaire;2;EUGÉNOL;LIDOCAÏNE;PULPARTHROL, solution pour usage dentaire
3C8A19E962B51A594A00A32B95D4B41997C20B66;poudre et  solvant pour solution injectable;1;OCTOCOG ALFA ;ADVATE 250 UI, poudre et solvant pour solution injectable
7C26722EA7696EA67B72A93E72027187122A46AB;comprimé pelliculé sécable;1;BROMHYDRATE DE CITALOPRAM;CITALOPRAM ALTER 20 mg, comprimé pelliculé sécable;38ADF14134A64E4042CCA82F83BA91D7634FE372
E7B2C230DBC07CF098328B350746276232513841;pâte pour usage dentaire;1;MÉTRONIDAZOLE;IMIZINE 10 POUR CENT, pâte pour usage dentaire
2562A0BFF1E0B825984FD5776B4D76CEBA25BF3B;sirop;1;CARBOCISTÉINE;DRILL EXPECTORANT ADULTES 5 POUR CENT, sirop en flacon
B846B30230E913365561910CA8940C8768F1EB8A;comprimé pelliculé sécable;1;FUMARATE DE BISOPROLOL;DETENSIEL 10 mg, comprimé pelliculé sécable
D6B207AF267379AECBC444C0A715133778E85944;solution injectable;1;PAPAVÉRINE (CHLORHYDRATE DE);PAPAVERINE SERB 40 mg/ml, solution injectable
0078D39498E809F5F2AF4F39877C229A4EBDD31C;comprimé pelliculé;1;BROMHYDRATE D'ÉLÉTRIPTAN;ELETRIPTAN PFIZER 40 mg, comprimé pelliculé;AA1DE64197428313F53CE27A46D8CB397907125D
644FD069D679126F4D12DA8E4054FB2C99BABA5B;poudre pour solution injectable;1;CÉFAZOLINE SODIQUE;CEFAZOLINE MYLAN 1 g, poudre pour solution injectable (IM-IV);5411660E9D7C4C0DF52234DCCA2CCC997F456C1E
B0E8442550C407627B69808E0C11506F09A6D266;gélule à libération prolongée;1;CHLORHYDRATE DE VENLAFAXINE;VENLAFAXINE MYLAN LP 37,5 mg, gélule à libération prolongée;7792DC4C136F277ACC37AA47B535D842A8CB6E90
A71D2056C65F6B56FE5E8881E550AA137B1A2508;gélule;1;POMALIDOMIDE;IMNOVID 1 mg, gélule
7F74E7842D5B5662239658F5EA60C205EC665F45;comprimé pelliculé;1;CHLORHYDRATE DE ROPINIROLE;ROPINIROLE ARROW 0,25 mg, comprimé pelliculé;D3B5FCBC749EE517AA339857BDE92B40D46D37FA
0D14C63A62B6A609821D2A3DC753FCD0ECD41ACD;gélule;1;PRÉGABALINE;PREGABALINE BIOGARAN 150 mg, gélule
5776763F9F7CFDE60EF5AF65AC0ABEB735DB008F;dispositif;1;BÊTA-ESTRADIOL HÉMIHYDRATÉ;OESCLIM 25 microgrammes/24 heures (5 mg/11 cm2), dispositif transdermique
694009845041C795CD55AA9E9659183E77099C15;gélule à libération prolongée;1;FUROSÉMIDE;LASILIX RETARD 60 mg, gélule
5B40000856655C130BC081DF6A90269732447DB7;solution pour application;1;ÉTHANOL À 70 POUR CENT;ALCOOL MODIFIE COOPER, solution pour application cutanée
BB3CBFBEC2CEF803071B038E37862C05F62FB788;solution injectable ou pour perfusion;1;FILGRASTIM ;NIVESTIM 30 MU/0,5 ml, solution injectable/pour perfusion
4988B16480F9BE3F5F138067BF1B15ED761D44A5;gélule;1;NIFUROXAZIDE;NIFUROXAZIDE TEVA CONSEIL 200 mg, gélule
CEE6882F5AFC0584D1AF4A89B1E9BB1ED156D1DD;solution injectable;1;CHLORURE DE SODIUM;CHLORURE DE SODIUM FRESENIUS 0,9 %, solution injectable
2C69591E3EED36BE9693926DE72C08AB4B13DEB9;comprimé pelliculé;2;OLMÉSARTAN MÉDOXOMIL;HYDROCHLOROTHIAZIDE;ALTEISDUO 40 mg/25 mg, comprimé pelliculé
6F4820A1E2FDC4080C35AAFED3C6ABD9086F394D;collyre en solution;1;POVIDONE;UNIFLUID 6 mg/ 0,4 ml, collyre en solution en récipient unidose
85C01DB32F8F924ADFE3643163F1ED70FE7A364D;comprimé;1;BENZOATE DE RIZATRIPTAN;RIZATRIPTAN EG 5 mg, comprimé;03364AA72A36D955A23A1B7DA4D471F43841B874
EB7EA1BA84E8974D61B0D6B81BEE50C8E3170D61;comprimé;1;SUCRALFATE;ULCAR 1 g, comprimé
6238A86CB9056B596DBA97BDBB5D642CBC80D4B0;comprimé sécable;1;SULPIRIDE;DOGMATIL 200 mg, comprimé sécable
80FE3D1AA14A0459093729F33347174128C1F67D;comprimé pelliculé;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE;ATORVASTATINE EG LABO 20 mg, comprimé pelliculé;4EB7F2091313D0F6A4E2C683B8D71A50DB3C2586
47A6DEF31BBE7ED2F46C0181983EF6D51879865B;poudre effervescent(e) pour solution buvable;1;CITRULLINE (MALATE DE);STIMOL 1 g, poudre effervescente pour solution buvable en sachet-dose
995A00DC5C6FBA89146106DB8AD14D4264C5E50E;comprimé effervescent(e);1;CHLORHYDRATE DE TRAMADOL;TRAMADOL TEVA 50 mg, comprimé effervescent
346B960D1D165C6CD996A8339B68E6C71196A7A5;gaz pour inhalation;1;PROTOXYDE D'AZOTE;PROTOXYDE D'AZOTE MEDICINAL AIR LIQUIDE SANTÉ FRANCE, gaz pour inhalation, pour évaporateur fixe
D2E8DA25225A89344F488FC2AD220F288A4CE791;crème;1;CICLOPIROX OLAMINE;MYCOSKIN 1 %, crème
29AB75D6FAFF54B47C120D0144A68A9CC600935A;gélule gastro-résistant(e);1;CHLORHYDRATE DE DULOXÉTINE;DULOXETINE ARROW 30 mg, gélule gastro-résistante;45ADA660BBBC507D32DAC3BAF7FEAFF470FC5926
4A14D19924B20A2B8C14319771034FB408EE2ED4;comprimé pelliculé sécable;1;RISPÉRIDONE;RISPERIDONE SANDOZ 2 mg, comprimé pelliculé sécable
D84C6CD5F41AB903335BA87B7AF0A487C8483454; comprimé et solution(s) et granules et poudre et pommade;1;VIOLA TRICOLOR POUR PRÉPARATIONS HOMÉOPATHIQUES;VIOLA TRICOLOR LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
B3FCA9A60E7A12643EAF42F80020FFCD6E71FE2E;comprimé pelliculé;2;IRBÉSARTAN;HYDROCHLOROTHIAZIDE;IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN PHARMA 300 mg/25 mg, comprimé pelliculé
6D85888AF6C50C645C8297B3CA5EA48670BF5A95;comprimé pelliculé sécable;1;VALSARTAN;VALSARTAN CRISTERS 80 mg, comprimé pelliculé sécable
4EDCD4001FFC9243BEF0691D6C62698BFA43ACE9;dispositif;1;FENTANYL;FENTANYL ARROW 50 microgrammes/heure, dispositif transdermique
625DFD24D6B56B9DF0E36E0DEF477F333B337CB6;comprimé pelliculé sécable;1;CHLORHYDRATE DE METFORMINE;GLUCOPHAGE 1000 mg, comprimé pelliculé sécable;A4DCC73DC9C49327A46E5B445F4D0302D69CDB8D
161DF0C7FF82D1E5AF540F586171B7720C714F9E;solution injectable;1;NICOTINAMIDE;VITAMINE PP AGUETTANT 500 mg/5 mL, solution injectable
5A22E82A841619CA20BAB441298061A19392BFFB;solution pour pulvérisation endo-buccal(e);6;CHLORURE DE CALCIUM DIHYDRATÉ;CHLORURE DE POTASSIUM;PHOSPHATE DIPOTASSIQUE;CHLORURE DE SODIUM;PHOSPHATE MONOPOTASSIQUE;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;ARTISIAL, solution pour pulvérisation endo-buccale
B81D1329CD840B90F0C92421B27111EE372E86EC;comprimé pelliculé sécable;1;CHLORHYDRATE DE MÉMANTINE;MEMANTINE EVOLUGEN 10 mg, comprimé pelliculé sécable;40ED8FF5EF63D9C4C1ACC7A71D4D918D6A76B2B3
38CC3FEE209D01EBEDA6D417CBE0A3B2A0C78EBA; comprimé et solution(s) et granules et poudre et pommade;1;GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES;GRINDELIA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
5A7088E420F380BB16775DC245D9AA15DBA48EF4;suppositoire;1;GLYCÉROL;SUPPOSITOIRE A LA GLYCERINE ENFANTS GIFRER, suppositoire
F126E0CA6037DD34A50685DE6EA0E886EEE91BAA;solution injectable;1;TÉMOPORFINE;FOSCAN 4 mg/ml, solution injectable
2C258BFB828D6B0E4A0A97F745F148EF81AF4DCE;solution injectable;1;MÉTHOTREXATE;METOJECT 10 mg/0,20 ml, solution injectable en stylo prérempli
1ABC73D6EC7236A72776927507C2D150375A8135;poudre pour suspension buvable;2;AMOXICILLINE TRIHYDRATÉE;CLAVULANATE DE POTASSIUM;AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA 100 mg/12,5 mg NOURRISSONS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1)
BB0CB6131AB82ACF3901CDCE8B238AE2CCEF8425;comprimé;2;HYDROCHLOROTHIAZIDE;TELMISARTAN;TELMISARTAN/HYDROCHLOROTHIAZIDE EG 40 mg/12,5 mg, comprimé
340C8A7A0769A5EDAEAC2FDD53F76A8AE178CC7A;poudre et  solvant pour solution injectable;1;ANTITHROMBINE HUMAINE ;ACLOTINE 100 UI/mL, poudre et solvant pour solution injectable
C73EC603153DE3CE7649EDB4F1E7BDC780A138EA;collyre en solution;1;TARTRATE DE BRIMONIDINE;BRIMONIDINE SANDOZ 0,2 % (2 mg/ml), collyre en solution;0C8563CD0F01E352380BF84A0D885E1C5E331136
DF7D919D4E602018456F5533D050D6446999A79F;comprimé pelliculé;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE;BONTEFEL 40 mg, comprimé pelliculé;34199B58C7A5CC96F4D9A4E54D6E79F91B7A16FD
2111545F72B05D4AE4719F475506FA62D9F593B0;comprimé pelliculé sécable;1;CHLORHYDRATE DE NALTREXONE;NALTREXONE MYLAN 50 mg, comprimé pelliculé sécable
17926D472E5B6DA06B30FB6F9430DFF1F2DD3A44;comprimé sécable;1;PREDNISONE;PREDNISONE TEVA 20 mg, comprimé sécable
DA5186D0115337337BFCDBFF0CCC76A5E297B086;solution injectable;1;TOCILIZUMAB ;ROACTEMRA 162 mg, solution injectable en seringue préremplie
82A5CC9065A9453460294AEAA4F661EF3ACB320A;gélule;1;TRANDOLAPRIL;TRANDOLAPRIL BIOGARAN 0,5 mg, gélule
007E9404045C1A0660CCE52C48E9C1154A6CCB5F;pommade;1;MUPIROCINE;MUPIROCINE ARROW 2 %, pommade
9ACB9FFF6107F28CDD55DFE15C344C4278276DA5;solution et  solution pour perfusion;35;CHLORURE DE SODIUM;ALANINE;LYSINE MONOHYDRATÉE;ACÉTATE DE ZINC DIHYDRATÉ;ISOLEUCINE;ASPARTIQUE (ACIDE);PROLINE;TAURINE;PHOSPHATE DIPOTASSIQUE;CHLORURE DE MANGANÈSE TÉTRAHYDRATÉ;GLYCINE;GLUCONATE DE CALCIUM;LACTATE DE MAGNÉSIUM DIHYDRATÉ;AMMONIUM (MOLYBDATE D') TÉTRAHYDRATÉ;ACÉTYLCYSTÉINE;CHLORURE DE CHROME HEXAHYDRATÉ;LEUCINE;THRÉONINE;SULFATE FERREUX HEPTAHYDRATÉ;PHÉNYLALANINE;VALINE;SULFATE DE CUIVRE PENTAHYDRATÉ;TYROSINE;FLUORURE DE SODIUM;HISTIDINE;ACIDE GLUTAMIQUE;IODURE DE POTASSIUM;DIOXYDE DE SÉLÉNIUM;TRYPTOPHANE L;CHLORURE DE POTASSIUM;SÉRINE;COBALT (CHLORURE DE) HEXAHYDRATÉ;MÉTHIONINE;GLUCOSE MONOHYDRATÉ;ARGININE;PEDIAVEN AP-HP G15, solution pour perfusion
D7C3355DB0B30263DBE2D65E842FB1945B390083;solution et  émulsion et  solution pour perfusion;27;CHLORHYDRATE D'HISTIDINE MONOHYDRATÉ;CHLORURE DE SODIUM;ALANINE;ACÉTATE DE ZINC DIHYDRATÉ;MAGNÉSIUM (ACÉTATE DE) TÉTRAHYDRATÉ;ISOLEUCINE;ASPARTIQUE (ACIDE);PROLINE;ACÉTATE DE SODIUM TRIHYDRATÉ;ACÉTATE DE POTASSIUM;GLYCINE;LEUCINE;THRÉONINE;CHLORHYDRATE DE LYSINE;PHÉNYLALANINE;VALINE;HYDROXYDE DE SODIUM;PHOSPHATE MONOSODIQUE DIHYDRATÉ;TRIGLYCÉRIDES À CHAÎNE MOYENNE;ACIDE GLUTAMIQUE;HUILE DE SOJA RAFFINÉE;CHLORURE DE CALCIUM DIHYDRATÉ;TRYPTOPHANE L;SÉRINE;MÉTHIONINE;GLUCOSE MONOHYDRATÉ;ARGININE;REANUTRIFLEX LIPIDE G 144/N 8/E, émulsion pour perfusion
6CA9E3A6BE4EC15A046ACA350E7495B72121450D;suspension injectable;2;PROTÉINE L1 DE PAPILLOMAVIRUS HUMAIN DE TYPE 16 (HPV) (RECOMBINANT, ADSORBÉ, AVE;PROTÉINE L1 DE PAPILLOMAVIRUS HUMAIN DE TYPE 18 (HPV) (RECOMBINANT, ADSORBÉ, AVE;CERVARIX, suspension injectable en seringue pré-remplie .Vaccin Papillomavirus Humain [Types 16, 18] (Recombinant, avec adjuvant, adsorbé)
FA2224ADC78DF1EAE6A7103621EA58C232120037;comprimé pelliculé;1;FINASTÉRIDE;FINASTERIDE PHR LAB 5 mg, comprimé pelliculé
87BE088025AFF9DD2E4A8474C1EFF7E9E54E63AB;gélule;1;VALÉRIANE (RACINE DE) (EXTRAIT SEC DE);ELUSANES VALERIANE 200 mg, gélule
C6F9E61B79A2929EDD8A9009C5543CA23A6799DC;comprimé pelliculé sécable;1;OXALATE D'ESCITALOPRAM;ESCITALOPRAM SANDOZ 10 mg, comprimé pelliculé sécable;4A897D4D668C99BD03AF7F9EC9763B52C4FC506D
BECBC3BC7FBDCAF1E5FF6563D95E77D80F659243; comprimé et solution(s) et granules et poudre et pommade;1;ABIES PECTINATA POUR PRÉPARATIONS HOMÉOPATHIQUES;ABIES PECTINATA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
134047CD19D241F273BF9AA381588B11805DECBD;comprimé sécable;1;GLICLAZIDE;GLICLAZIDE SANDOZ 80 mg, comprimé sécable
C992C30DB2BA4CF742632E1B2D1EE813FC401AB9;comprimé effervescent(e);1;PARACÉTAMOL;PARACETAMOL TEVA 500 mg, comprimé effervescent
5B2F1412FFE7DD765968D8C2B2583AB3E9070E96;comprimé gastro-résistant(e);2;MISOPROSTOL;DICLOFÉNAC SODIQUE;ARTOTEC 50 mg/0,2 mg, comprimé gastro-résistant
2134FF9F1D60BCFD6B0F6331895AAAAEA834B766;comprimé pelliculé;1;TOPIRAMATE;TOPIRAMATE ACCORD 200 mg, comprimé pelliculé
E120BFC07AD1AF15BFF502D103CD92D42180BD46;comprimé pelliculé;1;CITRATE DE SILDÉNAFIL;SILDENAFIL EG 50 mg, comprimé pelliculé;DDD60609FEF0697B2B53183131D831CEFD17D1C2
CFBAAFC79C5CADD6DC54F0E02F7558081B5A5F2E;pommade;7;CÈDRE DU LIBAN (HUILE ESSENTIELLE DE);LÉVOMENTHOL;HUILE ESSENTIELLE D'EUCALYPTUS;TÉRÉBENTHINE (HUILE ESSENTIELLE DE) (TYPE PORTUGAL);THYMOL;CAMPHRE RACÉMIQUE;MUSCADE (HUILE ESSENTIELLE DE);ACTIVOX, pommade
2FC26B7A33B88809E5D127675CE2765F33026EF1;solution injectable;1;SODIUM (OXYBATE DE);GAMMA-OH 200 mg/ml, solution injectable (IV);C5C25B3EEED2DBD58D956B1CC912AF0AECE08EF9
64A1518BEC9840B9812A3C67FA492C05CFCD35E0;comprimé pelliculé;1;IRBÉSARTAN;IRBESARTAN ARROW LAB 300 mg, comprimé pelliculé
