370192B5F7EA719C07D8D3664F293348A174324B;poudre pour solution pour perfusion;0;GEMCITABINE ARROW 38 mg/ml, poudre pour solution pour perfusion;0
CEE62DC8C1A5EE1DDE150A9154A3D3176CC364A7;solution injectable;2;CHLORHYDRATE DE LIDOCAÏNE ANHYDRE;ADRÉNALINE;XYLOCAINE 10 mg/ml ADRENALINE 0,005 mg/ml, solution injectable;0
27160C46CA81B04B50503AFA01BF0D19BF1CEB4E;crème;0;LOCACID, crème dermatologique;0
4B550EBD5EB165A56332DD4BADB25B3CAB7988D8;solution à diluer pour perfusion;1;ATOSIBAN;ATOSIBAN ACCORD 37,5 mg/5 ml, solution à diluer pour perfusion;0
A565B26BC783CD0591E6178DD722D5A73EA68556;comprimé pelliculé;1;ROPINIROLE;ROPINIROLE MYLAN 2 mg, comprimé pelliculé;0
BECA9D16188533268E887BF9D19F7BEFA742342C;comprimé;0;BASDENE 25 mg, comprimé;0
B5BFC7C8393DC897CAE6985DA63EF5379BCCCFAC;comprimé pelliculé;1;PRUCALOPRIDE;RESOLOR 2 mg, comprimé pelliculé;1;59E8ED975B0C19613497C6F6F77F5CFD6BBE1FCE
916039E0B38CA598FB03DDF5A2E724A255738778;solution à diluer pour perfusion;1;IRINOTÉCAN;CAMPTO 20 mg/ml, solution à diluer pour perfusion (IV);1;330E2E6FC0A93B7B32278D493946BFCFB2353C84
0EC81B75E531080F525C50A9B979C9651940BFF0;comprimé sécable;0;GLICLAZIDE MYLAN 80 mg, comprimé sécable;0
D9B60957097243D92F222C5DA0986B8EA2AFA2DF;comprimé;0;BOLINAN 2 g, comprimé;0
1598D05664B50CE7B4C68CDCDBF787B3DA2E072F;gélule;1;SERTRALINE BASE;SERTRALINE ACTAVIS 50 mg, gélule;1;BBB56A14A9A8B66EA8DF8789E7D66D870FEB95F0
CAFC7B145BB6A16D1A8037546CC3B6F7362BC267;collyre en suspension;0;AZOPT 10 mg/ml, collyre en suspension;0
9220A42A07B7C26F81A2C8A17D615BDF9E6B07D8;comprimé pelliculé;0;DIOSMINE ZENTIVA CONSEIL 600 mg, comprimé pelliculé;0
705D15523341395898DCB43EE6856E35070F3155;gélule;0;FENOFIBRATE ARROW GENERIQUES 67 mg, gélule;0
BFA4410E67F06CCFE0E26433AD31B99315DF3842;poudre pour solution injectable;1;CEFTAZIDIME ANHYDRE;CEFTAZIDIME MYLAN ENFANTS ET NOURRISSONS 500 mg, poudre pour solution injectable;0
0EA8C6C16F0F618C47C70C70B9733A62B0DFB998;sirop;1;FER;FERROSTRANE 0,68 POUR CENT, sirop;0
43E188D2444455AD58985CDEA93F4CFC4F9A4D13;comprimé pelliculé;1;ERLOTINIB;TARCEVA 150 mg, comprimé pelliculé;1;65CF8B054793EBCAA3E8922E58B2984B7F77BEBE
C9D9496A99297790641950ADC09270AEC16009B5;comprimé effervescent(e);1;RANITIDINE BASE;RANITIDINE MYLAN 150 mg, comprimé effervescent;1;1AA8CDC9D6A5F853F64449366B313E3C190528B6
F1358E4DB8162793859716B580C45F37547B3564;collyre en solution;1;TIMOLOL BASE;LATANOPROST/TIMOLOL TEVA 50 microgrammes/5 mg par ml, collyre en solution;0
706E229A1162DD58694EF8D7265FAB44D66E25B6;solution injectable;1;GLUCOSE ANHYDRE;GLUCOSE RENAUDIN 30 POUR CENT (3 g/10 ml), solution injectable en ampoule;0
F6ADB6427AB8F483A38C7F5971F5CBEDE7B379A3;solution pour bain de bouche;1;DIGLUCONATE DE CHLORHEXIDINE;PAROEX 0,12 POUR CENT, solution pour bain de bouche;0
44BE1F2CD772FD9DC7FF6C8028A96E18B9A1F7DA;comprimé pelliculé;0;VALSARTAN SANDOZ 80 mg, comprimé pelliculé;0
80E828B6E1283619A5C7D7E6981CA1B273A8376C;pommade;0;DERMOCUIVRE, pommade;0
06AFF0D539C29856058DF5C9A27160B9C4C527B8;solution injectable;1;SUFENTANIL;SUFENTANIL MYLAN 50 microgrammes/ml, solution injectable;1;1E6D94B1494EBA5D34D9B9B10FD1CC159B36ABA5
0D7DE390F61FC9A3E3C6045327CFFA13CC0231A3;gélule;0;PREGABALINE RANBAXY 200 mg, gélule;0
1615D5314D3BD0331DE2BEFD0DC0437D762BCD3C;comprimé quadrisécable;1;NÉBIVOLOL BASE;NEBIVOLOL ZYDUS 5 mg, comprimé quadrisécable;1;C330036E91BF6B1E811F66E2EC34925DA0F41DCB
536A14D47F29D40B0E85370A76D3216CB7138E4E;solution à diluer pour perfusion;1;IRINOTÉCAN;IRINOTECAN TEVA 20 mg/ml, solution à diluer pour perfusion;1;DD40CB23F774957360F422EFD6475440B5750B0E
8FAB7341B1ADCAECAFD94A07FD49FF598E129E18;comprimé;0;IMETH 2,5 mg, comprimé;0
98AC48C30FCDB429C1AB58D465E59F699F22ABDB;comprimé quadrisécable;0;CAPTOPRIL TEVA 25 mg, comprimé quadrisécable;0
A97A9483C119C3CF3E5880692A0F415417145088;poudre et  solvant pour solution injectable;0;ADVATE 500 UI, poudre et solvant pour solution injectable;0
5AB76027783F33D43FE7D2EF34A38517938B7FDF;solution pour dialyse péritonéale;0;DIANEAL PD1 GLUCOSE 2,27 %, solution pour dialyse péritonéale en poche;0
0DED2824F688F446B4137F689C5D42584261B6A7;crème;0;ALPAGELLE, crème vaginale;0
5C6C2C98BF332C42358753712082D104E78B1B43;comprimé pelliculé;1;ÉLÉTRIPTAN;ELETRIPTAN ZYDUS 40 mg, comprimé pelliculé;0
9071A6FD0A7B9068BC06F88B9B95BAD0B1168283;solution injectable pour perfusion;1;LÉVOBUPIVACAÏNE;LEVOBUPIVACAINE KABI 2,5 mg/ml, solution injectable/pour perfusion;1;051EB1FEF2D7CBFF95F14E87A1A45A0F72E0B57F
28D4526F30E306F87E49050C8DB8F87B5CE1B284;gel pour application;0;BETADINE 10 POUR CENT, gel;0
AB43033D54547290C16E81ACA6A38002DB9328F7;comprimé effervescent(e);1;RANITIDINE BASE;RANITIDINE EG 300 mg, comprimé effervescent;0
A033960E9E99D026D8A72B13DD84064D67198A32;collyre en solution;0;ISOPTO PILOCARPINE 2 POUR CENT, collyre;0
5F7F1460D91474E630A2CB94D03DC46D82FC0EE5;comprimé;1;DEXAMÉTHASONE;NEOFORDEX 40 mg, comprimé;1;33D6B51A08DA544F0736A45C12ADCB54AD192877
55054071EFF92BB1B9F14B5D89D2056FFA65D975;poudre pour solution à diluer injectable pour perfusion;1;RÉMIFENTANIL BASE;REMIFENTANIL B BRAUN 1 mg, poudre pour solution à diluer pour solution injectable/pour perfusion;1;A08A834007123D6C14AD0186B33BCA0465B5C11F
5D3FA0F51ACD93EF31E2D63E658ED8F0F1BC9C54;système de diffusion;0;NUVARING 15 microgrammes/120 microgrammes/24 heures, système de diffusion vaginal;0
41E5C4090A021A340E788D3BBD759EC374C187A8;poudre et  solvant pour solution injectable;0;GENOTONORM MINIQUICK 1,6 mg, poudre et solvant pour solution injectable;0
39CFD851B2152CD9E0AECC2DF57CB003DB750402;gel;0;LACRYVISC, gel ophtalmique en récipient unidose;0
3280A03EBCDD5F9476823BD23B8CA8CF049E3A2B;comprimé pelliculé sécable;0;ZOPICLONE ZENTIVA 7,5 mg, comprimé pelliculé sécable;0
AAADBE081315619B4447023BC0A508D621CEDE73;comprimé effervescent(e);2;CALCIUM ÉLÉMENT;CHOLÉCALCIFÉROL;EPTAVIT 1000 mg/880 U.I., comprimé effervescent;0
F4178BB6FFA76C90A956C2E91CE24768570988E9;comprimé pelliculé;0;LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 100 mg/25 mg/200 mg, comprimé pelliculé;0
F802BECE2690AC21271ADABC8168114F45DDC630;comprimé sécable;0;SOTALOL EG 160 mg, comprimé sécable;0
949825CB74F0073BF5767343334207B5D155BB06;comprimé effervescent(e);0;ASPIRINE UPSA VITAMINEE C TAMPONNEE EFFERVESCENTE, comprimé effervescent;0
C8F6299D1FD23D3362FB5FA317B1B9A41982F531;poudre et  solvant pour solution injectable;0;SOMAVERT 20 mg, poudre et solvant pour solution injectable;0
684CEFFDD49B75BF75008D358D392FF0498F91A0;pommade;0;VICKS VAPORUB, pommade;0
7ADA8E34C39622AF24576328FD5C69FE4A7CB72A;solution;0;UVADEX 20 microgrammes/ml, solution pour la modification de la fraction sanguine;0
C862F712A00583B1615126B4C6DD20FAE1FD3A95;comprimé;1;PÉRINDOPRIL;PERINDOPRIL/INDAPAMIDE EG 4 mg/1,25 mg, comprimé;0
A3DEC2B63DF5DB66B9A33C4D29E2FFA8A19374BC;comprimé effervescent(e);0;VITAMINE C ARROW 1 g, comprimé effervescent;0
47B1359BA84DCCBE49A321AF2878FAC34E8F54CD;solution buvable;1;MAGNÉSIUM;SPASMAG, solution buvable en ampoule;0
3B9CF5BC6DFCEFBBA081F088849C603F229F90C3;granules et  poudre et  solution en gouttes en gouttes;0;CAULOPHYLLUM THALICTROIDES WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
F0F7F101481C4D2B9F7B5899C8E972CB13BDACEB;comprimé;1;PRAMIPEXOLE BASE;SIFROL 0,7 mg, comprimé;1;ABE79094A920E16B7924DDC37F9129336C749BF5
CAE96CC48901ED5E7DD354101AA79731CE07814E;sirop;0;NAUSICALM 15,7 mg ENFANTS, sirop en sachet;0
7C57F4F490C2939943A6184C5B16D3947782A34A;poudre et  solvant pour solution à diluer pour perfusion;1;ÉPOPROSTÉNOL;FLOLAN 0,5 mg, poudre et solvant pour solution pour perfusion;1;D3D2ABD83C803F0D749B83CC20DF0077F49E0345
29BD491B7A0D457D348F6C7D1517D3A3C7C1A1D7;solution pour dialyse péritonéale;2;LACTATE DE SODIUM ANHYDRE;GLUCOSE ANHYDRE;DIALYSE PERITONEALE CONTINUE AMBULATOIRE 19, solution pour dialyse péritonéale;0
94ECFCD4CEB7B5F42B3CC1343EB4D6E50729EF59;comprimé pelliculé;1;CEFPODOXIME;CEFPODOXIME ALMUS 100 mg, comprimé pelliculé;0
30B17671410F44E43C5A1EC994C9AC707BDC30BF;comprimé sécable;0;MOLSIDOMINE ZENTIVA 2 mg, comprimé sécable;0
B704DCAFBFDA91EFC4E31DBE996DD47288A865C0;solution pour application;0;SEPTEAL, solution pour application locale;0
4C97E9691F6600120DE502C19AA40BB453C0C348;comprimé effervescent(e);1;RANITIDINE BASE;RANITIDINE TEVA 300 mg, comprimé effervescent;1;D602F88449E79719C001AFEA3E133181E32FA8B7
F4F240E4BC3C01DE0B02737D858CF4F455FB8575;comprimé pelliculé;0;IBUPROFENE ARROW CONSEIL 400 mg, comprimé pelliculé;0
2783C653A04B27B9B840DEA3269C19BA1880C469;comprimé;0;GLIMEPIRIDE BGR 1 mg, comprimé;0
03E709A5C0FC13EC13D9F1EB935EADCE7891C76B;solution injectable;0;RHOPHYLAC 300 microgrammes/2 ml, solution injectable en seringue préremplie;0
1CC3E2AD6EAF07655EFEC71F51DB5180CEDA7919;solution injectable;0;INNOHEP 4 500 UI anti-Xa/0,45 ml, solution injectable en seringue préremplie;0
B59723F41B4E9AD8BD857FA8797DFBDB7330188E;comprimé enrobé;0;AROMASINE 25 mg, comprimé enrobé;0
6489640A23E0EBD00FC3165F2190E669899540D2;suspension injectable à libération prolongée;1;PALIPÉRIDONE;TREVICTA 350 mg, suspension injectable à libération prolongée;0
D174EEA9FB0B97A96CEF270435B9F91DF25D7494;poudre pour solution buvable;0;MICROLAX MACROGOL 5,9 g, poudre pour solution buvable;0
C4E2895F9450D17BB14D453A79042DD96E406A6E;gélule à libération prolongée;0;LANGORAN L.P. 20 mg, gélule à libération prolongée;0
26F4A8FFFFE893AC2F5E905DCD0690131E2988E1;gélule;1;CLINDAMYCINE BASE;DALACINE 75 mg, gélule;0
9E779EF854A627E7F23C313514128033AAC379EC;comprimé pelliculé;0;BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 10 mg/6,25 mg, comprimé pelliculé;0
09E3DB236829EF472E3B7729D2A54EC8D76CD1FB;comprimé;1;CARBIDOPA ANHYDRE;SINEMET 250 mg/25 mg, comprimé;0
E89E0A85AC618F3890FF7246568EC46D71EA1F3C;comprimé;1;ALIZAPRIDE;PLITICAN, comprimé;1;2548FECB1AF4C993685D09258B226F77B43EDEAA
B9E9D426CCD9C7BBB0EBA95455249EA360DA1385;comprimé pelliculé;1;LERCANIDIPINE;LERCANIDIPINE PHR LAB 20 mg, comprimé pelliculé sécable;1;50B206A52C75983E132108E9F09E652A3CEF3CCD
F01EAA60F3505F09C86B5522CB1B74CE9634EC41;solution injectable;1;CLINDAMYCINE BASE;CLINDAMYCINE KABI 600 mg/4 ml, solution injectable;1;6E83C9F0B71280AA4F5D4CD2196ED48265E711CB
B1852BC0CBAB96238B593BA6E961170D6DF7C711;solution injectable;0;VOLTARENE 75 mg/3 ml, solution injectable;0
16BF99B719BE7015C5F1A9407117D7A4DF877759;comprimé pelliculé sécable;0;SIMVASTATINE ISOMED 10 mg, comprimé pelliculé sécable;0
09B38D1477A92CDC7177AD03987E22A6CB3BD854;gomme à mâcher;1;NICOTINE;NICORETTE 4 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée au sorbitol;1;4C4274E632748BF65E0640DECB94A44E431EE551
48C2E41CC0758FA5C1F123D9FE8D5F12DCC03753;crème;0;MYCODECYL, crème;0
3A38BCB9293F88FB10C1526A95F3673F9913CDDB;collyre;0;ISOPTO-HOMATROPINE 1 POUR CENT, collyre;0
9260BAF006459D4061647291CE12846AF7EE2B84;comprimé pelliculé;1;CIPROFLOXACINE;CIPROFLOXACINE RATIOPHARM 250 mg, comprimé pelliculé;1;686660F23F715BAE715221EE0ADAF92FD4B172EF
D94652A937E3B978FA0BA09A2869593276D268E6;solution à diluer pour perfusion;1;MITOXANTRONE BASE;MITOXANTRONE TEVA 25 mg/12,5 ml, solution à diluer pour perfusion;0
2683F595836E3832071379FF1289D7CD86BA89AF;gélule à libération prolongée;1;VENLAFAXINE;VENLAFAXINE ACTAVIS LP 37,5 mg, gélule à libération prolongée;1;0791A99E6332527A3C02D5D6F5516FDDE9BBB278
D663EF4BB087402F459480071360AA69120919A8;gélule;1;AMPICILLINE ANHYDRE;AMPICILLINE PANPHARMA 500 mg, gélule;1;C713CBACEF02779B242C0E9B0F447C79D3008A79
BCBF470142E3EAE2DCFDBBE1A236FF57F305618C;dispositif;0;NEUPRO 2 mg/24 h, dispositif transdermique;0
3E4BCA43E06242C79033C655C60626B0D7B341CD; comprimé et solution(s) et granules et poudre et pommade;0;AMMI VISNAGA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
C2EEBEC600D7ACAB0A7C2D5FDE5154B5846743D5;comprimé enrobé;0;VIBTIL, comprimé enrobé;0
BA7EC624BE34DE220297A7931E8E34CE070425C1;gel;0;KETOPROFENE BGR 2,5 %, gel;0
B460DA0C47BEEAB5C555D9E1F689A33CF9EDA348;gélule;0;FLUCONAZOLE ZENTIVA 200 mg, gélule;0
31C80C294A8A2F9C5BA2B38D0556B33C14CBC3B2;solution injectable;1;RADIUM (223RA);XOFIGO 1100 kBq/mL, solution injectable;1;D33EBE02A420C3897BD5F67AD03DA62A4E17503C
18CC0F005D1F3F3AFB4173BF6400954E1C2EBA3C;comprimé sécable;1;PÉRINDOPRIL;PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable;1;B0CED9C4593B8D56CD5198D9EBB23FC1371079D3
1D51DF365C9E9D5453323A4904F3AB9A7694975E;poudre et  solvant pour solution injectable;1;CEFTRIAXONE BASE;CEFTRIAXONE SANDOZ 1 g/10 ml, poudre et solvant pour solution injectable (IV);1;C531C09C94E3D68100B895B570F31DBFD19D8253
F1CE93BBDF4030223749CD913DEFB272218854B4;comprimé pelliculé et  comprimé pelliculé et  comprimé pelliculé;0;OTEZLA 10 mg, comprimé pelliculé, OTEZLA 20 mg, comprimé pelliculé, OTEZLA 30 mg, comprimé pelliculé,;0
E8CF6F0A2585EFB89BFB6EA285095A150EF73AF3;comprimé enrobé;0;NUREFLEX 200 mg, comprimé enrobé;0
D64D1D9175EFF0E23EA238FA760685D74EE2A168;solution pour pulvérisation;1;FENTANYL;PECFENT 400 microgrammes/pulvérisation, solution pour pulvérisation nasale;1;10B1916BFD1234420D5C54DC87BE45909D87C42B
D3F436CCF746E187AFC6F201DF7037FF0F64A473;solution buvable;1;MAGNÉSIUM;MAGNESIUM OLIGOSOL, solution buvable en ampoule;0
C71CCC9D053BD93893B6D4D45DA43D49556EF352;gélule gastro-résistant(e);1;ÉSOMÉPRAZOLE;ESOMEPRAZOLE BIOGARAN 40 mg, gélule gastro-résistante;0
F645D0D8E206CCFEEED1D997A0F0F529D3C9EEBA;comprimé à croquer;1;LANTHANE;FOSRENOL 250 mg, comprimé à croquer;1;E90079934A7C9DC2543F81AE0C3A71A98B424AF4
E6911DF810B9F9A9EA980DB40596597970DC5F12;comprimé et  comprimé pelliculé;0;GESTODENE/ETHINYLESTRADIOL MYLAN 60 microgrammes/15 microgrammes, comprimé pelliculé;0
5EF9E08077E388DF26AF0CFE1C9739EFCEEDA7D2;comprimé enrobé;0;GESTODENE/ETHINYLESTRADIOL BIOGARAN 75 microgrammes/20 microgrammes, comprimé enrobé;0
D149785F94EC4652B8BC7F7AFB723875DB2CE4AA;solution buvable;1;RUPATADINE;WYSTAMM 1 mg/ml, solution buvable;1;7B1A1728F16DCE23EC5BE84C68D585F09FDBBCEB
94F98DE923FD74DACE417420981993421AC36BBB;film orodispersible;1;SILDÉNAFIL;XYBILUN 100 mg, film orodispersible;0
7DA4507BE525945A7EBAC4FBEA6D240A176DF315;comprimé pelliculé;0;AERIUS 5 mg, comprimé pelliculé;0
3F84C73E352AD85888F569E44008F5D9168F5EDA;comprimé pelliculé à libération prolongée;1;OXYCODONE;OXYCODONE MYLAN LP 10 mg, comprimé pelliculé à libération prolongée;1;5A892F07FFFA7054BBA0236E26739B95D21857E8
1194A7EF32E4A3C92235CEFFD35EC6A24F13A188;gélule;1;FLUOXÉTINE BASE;FLUOXETINE ACCORD 20 mg, gélule;0
A0062703CABFF60CB41DC506009ECD26D6AF725E;solution injectable;0;PROHANCE 4748,10 mg/17 ml, solution injectable en seringue pré-remplie;0
028B72F56F6AC37EA9DFFB772525936E21A975F9; solution et granules et poudre et pommade;0;GALENE WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH;0
DA0A3AFBE3DC1466DAD2B3E40D1B637ED23B3853;collyre en solution;1;DORZOLAMIDE;TRUSOPT 20 mg/ml, collyre en solution;1;E363C2B1A1DC2D3FE4B899A6BFD71EB574EBB204
0F4D848BB2FA656602AF7F51AA22FD86F5C53BFA;solution à diluer pour perfusion;1;IRINOTÉCAN;IRINOTECAN HOSPIRA 20 mg/ml, solution à diluer pour perfusion;1;8823DDF53B0E7899636C5EB682E9AD95946BFBA0
4897382A36E52998927D6958A5BA53BB3E30C168;comprimé;1;SOUFRE;OLIGOSTIM SOUFRE, comprimé;0
11930D09D6DECA30BC855C06F81B827A56B84C67;comprimé;0;NOVATREX 2,5 mg, comprimé;0
FFC646936AA39F4B314ACEAE0FACF71122636D15; comprimé et solution(s) et granules et poudre et pommade;0;AESCULUS HIPPOCASTANUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
6C53CE99CADF15C0FF8894564FA02A9FD70FBA46;poudre pour solution injectable;1;AMOXICILLINE ANHYDRE;AMOXICILLINE PANPHARMA 2 g, poudre pour solution injectable;1;8FAD4120B45C01909A551D581AD3F4F8DD9C9867
320AA4F8E46FC5F4BF8D2C9FBE8E2BD1028A877E;poudre et  solvant pour solution injectable;0;OCTAFIX 100 UI/ml, poudre et solvant pour solution injectable;0
8BC740B59FF4A1164538868A2DAB934B56A99539;comprimé pelliculé;1;MÉMANTINE;MEMANTINE BIOGARAN 20 mg, comprimé pelliculé;0
860F6D034F6F8059304D1FA3A9B51C4D3501A07E;poudre pour solution injectable pour perfusion;1;RÉMIFENTANIL BASE;REMIFENTANIL HOSPIRA 2 mg, poudre pour solution injectable/pour perfusion;1;153E3BE9E2E48C077A7666D20C5BAF68679D7ACC
9FDDA0755E7D4257F45A26D5987E18F7DF8B3846;comprimé;0;TELMISARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 80 mg/25 mg, comprimé;0
0C489A91A74187B97543F0F26AE093A18A2F0057;solution pour inhalation par nébuliseur;1;SALBUTAMOL;VENTOLINE 5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose;1;F05A69B68ABEE35BCD1DC8D5A654AC2D5798A31C
828439CB904C8AD7710C9D58DEF9AD5476C319C8;comprimé;0;EDLUAR 10 mg, comprimé sublingual;0
97EF84862CDC173DBABB010554A07A8304DCEEF9; comprimé et solution(s) et granules et poudre et pommade;0;DROSERA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
F09E1C599F0743F71D9CE58C8329DEAE3A44E3E4;poudre et  solvant pour solution à diluer pour perfusion;1;ÉPOPROSTÉNOL;FLOLAN 1,5 mg, poudre et solvant pour solution pour perfusion;1;A3D782363E39DD4DA8C96660256E89EA04C2C89D
C80E0AAE6F75BFB83B8E1F44FBC189982EEDC5A3;solution pour perfusion;0;ALBUNORM 20 %, 200 g/l, solution pour perfusion;0
87A72A0C5BC8B4C7ED0F3B85A1C9F3C1E0582560;comprimé pelliculé;0;TRIMETAZIDINE BIOGARAN 20 mg, comprimé pelliculé;0
250EAD205767B0FD4D04CC2BAF8146B249270723;comprimé pelliculé;1;ALISKIRÈNE;RASILEZ HCT 300 mg/25 mg, comprimé pelliculé;0
8617250C08982E049CDDA1574176BAE66137F70B;comprimé;1;ÉRYTHROMYCINE BASE;ERY 500 mg, comprimé;0
FE50DC2B08E0C6FD2F016CBCB51F023D2C8E4C94;comprimé pelliculé;1;RANITIDINE BASE;RANITIDINE BIOGARAN 300 mg, comprimé pelliculé;0
DDB179FBBD05B0E1E2CA2CF490A96D39B72E6A02;comprimé pelliculé;1;CABOZANTINIB;CABOMETYX 40 mg, comprimé pelliculé;0
D56AE971C684DC3639CDC1E86EB1D41C5B94B9D6;comprimé sécable;1;TERBINAFINE;TERBINAFINE SANDOZ 250 mg, comprimé sécable;1;20FFBE6264DA4406F07C266E91CC027C94DFAE1F
506A748DAB6D5D8290BADD8850444C49FE577AB2;gélule gastro-résistant(e);1;ÉSOMÉPRAZOLE;ESOMEPRAZOLE ZYDUS 40 mg, gélule gastro-résistante;1;700B75E096E873E17B05C0B67C6DD0EDE038B0EA
2C530984C443C4A10D2E6D63F68D5AD8C47379F0;poudre pour solution injectable ou pour perfusion;1;DACARBAZINE;DACARBAZINE LIPOMED 100 mg, poudre pour solution injectable ou perfusion;1;73CA0B736D50EDB0FB90D0F7A578F3FD3CD7890C
A547FC54F0AE64703A21E85D2079A771E1F6D289;suppositoire;0;BRONCHODERMINE ADULTES, suppositoire;0
5828ACF93CA1227D125D121B8A687CF0307E59B7;gel;1;DICLOFÉNAC SODIQUE;DICLOFENAC SANDOZ CONSEIL 1 %, gel;1;F52A65B8CF70102511EFB8812FB733B1318B40B1
1A466C5867D396526B0246D510EBE44DA1B519D9;comprimé pelliculé sécable;0;SIMVASTATINE ZYDUS FRANCE 10 mg, comprimé pelliculé sécable;0
1ADB740A3B4B8A1035A8B0349A1B6659116FC70A;comprimé à croquer;1;MAGALDRATE ANHYDRE;RIOPAN 800 mg, comprimé à croquer;0
6AB5C250DBBD37A5AB08350A95BEF9E54B764307;comprimé sécable;1;LISINOPRIL ANHYDRE;LISINOPRIL MYLAN PHARMA 5 mg, comprimé sécable;0
35317463F8F462F7E6B0A5F527A82F99BA9947F9;comprimé pelliculé;0;DOMPERIDONE GERDA 10 mg, comprimé pelliculé;0
1DA2915AA423ADBD3CC708735652985810867C9C;comprimé gastro-résistant(e);1;PANTOPRAZOLE;PANTOPRAZOLE TEVA SANTE 20 mg, comprimé gastro-résistant;0
F12B6509FB0B8AB3E05286AF80793753D5AC47C4;gel pour application;0;IBUTOP 5 POUR CENT, gel pour application cutanée;0
98422C2F07F20E15EC5D6FA1629C17FBE4AA7637;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 15 % B.BRAUN, solution pour perfusion;0
694A1A8E0B55898A7FE0D3EDA519BEE3B4825A24;suspension buvable;1;PYRANTEL BASE;COMBANTRIN 125 mg/2,5 ml, suspension buvable;1;D67E1468868ABFA5BC6CDD5AD1D839E7E7EBA573
B3BFD7D8D9127CFF23A130C98BB032C081B1A279;comprimé sécable;0;BISOPROLOL ZYDUS FRANCE 2,5 mg, comprimé sécable;0
5D42F0F1C49C04845254F8083FEDE4CA578D1F57;gélule;1;SERTRALINE BASE;SERTRALINE MYLAN 50 mg, gélule;1;8F5E8222AB18E6D483BC81E1633E3671BCC4193A
B8D65CA72FCF75AC247250EC926F6EEF20C06CB7;poudre et  solvant pour solution injectable;1;CEFTRIAXONE BASE;CEFTRIAXONE GNR 1 g/3,5 ml, poudre et solvant pour solution injectable (IM, SC);0
9ED9F2A76A5A58C066CF9A4ADBB83DC2041D039D;solution buvable;0;LACTULOSE RATIOPHARM 10 g, solution buvable en sachet-dose;0
3EED0E74458109BFCA54A1B95AAB1B1699226BE8;poudre pour solution pour perfusion;0;ZAVEDOS 5 mg, poudre pour solution pour perfusion;0
F469C68F3793278AF182288BDA3A7F2A49929D21;comprimé pelliculé;1;FROVATRIPTAN BASE;FROVATRIPTAN TEVA 2,5 mg, comprimé pelliculé;0
58E941B708014E3D6A25DB86C1E75530972475C4;solution pour perfusion;0;GELASPAN, solution pour perfusion;0
37BD397E8E738029AE936896EC595C580E73F429;comprimé pelliculé;1;CEFPODOXIME;CEFPODOXIME ISOMED 100 mg, comprimé pelliculé;0
26F9113CA70A6A314EBD5B2D9E6F38AFBE70B5EF;comprimé à libération prolongée;1;QUÉTIAPINE;QUETIAPINE EVOLUGEN LP 400 mg, comprimé à libération prolongée;1;A63284E3414D96A8120F9787239CE0462A3F14AD
B6F02231BC180F8576E67B19707D0CBAE54BA5C3;solution injectable;1;ROPIVACAÏNE BASE;ROPIVACAINE RENAUDIN 2 mg/ml, solution pour perfusion en poche;0
67A00C82B03687B106EB50794ABA0E65850E4459;granules et  poudre et  solution en gouttes en gouttes;0;ALLIUM URSINUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
DB422EC1CF20FD50D2396AAEB31541A9035AF25C;gélule gastro-résistant(e);1;DULOXÉTINE;DULOXETINE KRKA 30 mg, gélule gastro-résistante;0
BEC50F5672B51DE62B3FD965AACD064C5AC55F7A;poudre pour suspension buvable;1;AMOXICILLINE ANHYDRE;AMOXICILLINE CRISTERS 500 mg/5 ml, poudre pour suspension buvable;0
79200629FB1F5E92E350447100686881F39A99F8;gélule gastro-résistant(e);0;LANSOPRAZOLE ZYDUS FRANCE 15 mg, gélule gastro-résistante;0
CCDD412C4DDA3EF1B8AFB84D2F73CD4CCC814508;solution pour perfusion;0;MANNITOL LAVOISIER 20 POUR CENT, solution pour perfusion;0
97C098CCE89FBC6C03BF64D1B643C99B0017824F;comprimé pelliculé;1;MAGNÉSIUM;MAGNEVIE B6 100 mg/10 mg, comprimé pelliculé;0
B0B97965601A6FE4894188BD0E80E0C9BAC2187C;comprimé pelliculé;0;ROXITHROMYCINE ZENTIVA 150 mg, comprimé pelliculé;0
847019C36C5110213AB76CBB31D026F49C705C40;comprimé pelliculé;1;ATORVASTATINE;ATORVASTATINE TEVA SANTE 40 mg, comprimé pelliculé;0
6492E96EB295E2F2D59BE6EBE4A0D9DD23848966;comprimé effervescent(e) sécable;0;CLARADOL 500 mg, comprimé effervescent sécable;0
