969D44429915CBC27326EDBA8F70A5D482BDE114;1;PANTOPRAZOLE|20 mg;PANTOLOC CONTROL 20 mg, comprimé gastro-résistant;0
5EC4410ED877C64C94F06980A02056D87A54687E;1;AMOXICILLINE ANHYDRE|125 mg;AMOXICILLINE ZYDUS 125 mg/5 ml, poudre pour suspension buvable;1;959628779E74A380240B40BFF3F8607D1AFA3D22
CD2F99BED2C033F77EC06E4AC84F982C807A2A60;0;PRAVASTATINE GERDA 20 mg, comprimé;0
41B435C3229BE9F68A0DCB54F2C4E3F004E42723;1;AZITHROMYCINE|250 mg;AZITHROMYCINE EVOLUGEN 250 mg, comprimé pelliculé;0
0DC61CCC49AFA34A41168E2EB14F44836C0DEEA8;1;CEFPODOXIME|40 mg;CEFPODOXIME TEVA ENFANTS ET NOURRISSONS 40 mg/ 5 ml, poudre pour suspension buvable;0
B31C7A70AA387B22414E4F6F4FEF0199F64DC43C;1;DULOXÉTINE|60 mg;DULOXETINE KRKA 60 mg, gélule gastro-résistante;0
BAE5DD8E49877F344D7F8F167737316333CA5E05;0;TRIELLA, comprimé;0
18DCBA62800F5E55122C9355F5ADBBA6B9828515;1;SERTRALINE BASE|25 mg;SERTRALINE PFIZER 25 mg, gélule;0
CD873B69C25D971FBE41C598F827E7EEEA8B70D6;0;ACIDE TIAPROFENIQUE ARROW 100 mg, comprimé sécable;0
D6523FEBC4662CF1AEF8FBBA70CCA5FFFC39929C;1;AMOXICILLINE ANHYDRE|1000,00 mg;CLAMOXYL 1 g, comprimé dispersible;0
B9757ED056C8BFBAC7150ED95C4FA516C6BACE54;0;TRI MINULET, comprimé enrobé;0
B727A5205955F210C053C50AB61FC05BDF91A874;2;ARTICAÏNE BASE|60,277 mg;ADRÉNALINE|0,017 mg;PRIMACAINE ADRENALINE 1/100000, solution injectable à usage dentaire;0
1686352120B363E1E4E0F0017427660654FD4AD1;1;CÉFOTAXIME BASE|1 g;CEFOTAXIME MYLAN 1 g, poudre pour solution injectable (IM-IV);1;DFCB69BE67E277B02A6AA91FF85275DEBC4731D1
393CE4244F5F0291300657E2C3ED0443F2CF4A2D;0;OLANZAPINE ACTAVIS 10 mg, comprimé orodispersible;0
8FD4B10995045987F0805628DFF98EB1D101AD9D;0;TECHNESCAN DTPA, trousse pour la préparation de la solution injectable de pentétate de technétium [99m Tc];0
3F5E4E07A67F19D194FF3DC719814E28FC762A6B;0;VORICONAZOLE FRESENIUS KABI 200 mg, poudre pour solution pour perfusion;0
023EF6142FAD8A6AE21E54FFBFD4AC099FC9CBD8;0;TRANSILANE, poudre pour suspension buvable en sachet;0
4BE98A966BD8A1ABE9992667F3FB871022100A73;1;AMLODIPINE|10 mg;AMLODIPINE BOUCHARA-RECORDATI 10 mg, gélule;1;14BC8FABB05943656301613DC906B2318CD207B6
BD6E95EC4377D451845BA62528D9ED3542876CEB;0;LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 125 mg/31,25 mg/200 mg, comprimé pelliculé;0
B1C6BFD1846A63BD8CC440C952493029165AABAF;1;ATORVASTATINE|40 mg;ATORVASTATINE ALTER 40 mg, comprimé pelliculé;0
C03E0CE18C716A4DDF6AC9BB363ABE0E9B38236C;0;ISOFLURANE BELAMONT, gaz anesthésique pour inhalation en flacon;0
8A5F1EA568913DC6644C02065EF3DCE58FBEA9A1;0;FERVEX RHUME JOUR ET NUIT, comprimé pelliculé;0
8BAB1FB2C1FEEF5BC17F9F6CBDCDE879394F43B3;0;WILFACTIN 100 UI/ml, poudre et solvant pour solution injectable;0
B63C93C6B1DBD15FE0B4EA27C0C316463BB5AB9E;3;HISTIDINE|1,2 g;LYSINE|2,18 g;GLUCOSE ANHYDRE|120 g;MEDNUTRIFLEX OMEGA G 120/N 5,4/E, émulsion pour perfusion;0
F80D6ECEE88D84FAA5C2270153948B4123C45D00;0;RAMIPRIL BIOGARAN 2,5 mg, comprimé sécable;0
743CD50912BD45DC06BD8FB65137862FAADCA7AF;0;BEAGYNE 150 mg, gélule;0
ECE0C70B8744DDF5745E0B89A16BB3F6D5B2317D;1;DEXKÉTOPROFÈNE|25 mg;KETESSE 25 mg, comprimé pelliculé;1;07C8427AB0F74D944997FD1A51E4E715F6963200
FE597A57CBE29FAC48F9C6343234A10E9AF733BB;0;CLERIDIUM 150 mg, comprimé pellicullé sécable;0
63834DEAF0A6FDA34333DE01250F40E6509B7C62;0;ZANIDIP 10 mg, comprimé pelliculé sécable;0
413A86ACC3C864D876D858846EBD9E28BBF3E37F;1;AMITRIPTYLINE|25,00 mg;LAROXYL 25 mg, comprimé pelliculé;1;C615BAFB9580855747B0602DAFE82ECE06A1C9B5
FBCB920813ED0226963479DA78BEACE2A711297A;0;STOMEDINE 200 mg, comprimé effervescent;0
2A2C1B115E3D56F079457785BD33B4E7053B352E;0;TRAMADOL ZENTIVA 50 mg, comprimé effervescent;0
724F9D691E64F744495673A4D80ACE37AA1963D7;0;CHLORURE DE SODIUM PROAMP 0,10 g/ml (10%), solution à diluer pour perfusion;0
D7F9CB5FEDE208B1D8C763C0D434FA97DBEC5BA0;0;ALVESCO 80 microgrammes/dose, solution pour inhalation en flacon pressurisé;0
2C81116E0431490865BC063A4FD7F1115C537213;1;MÉMANTINE|8,31 mg;MEMANTINE BIOGARAN 10 mg, comprimé pelliculé sécable;0
6D96C9F93299E0433C115C90D6B78B223B1F370F;1;GALANTAMINE|8 mg;GALANTAMINE TEVA SANTE LP 8 mg, gélule à libération prolongée;1;DACAFA68B5C0D7B43923908C213191BB38F1E255
2A6052798A02C4D5681466E935A63B4FD29CB4FD;1;NÉVIRAPINE ANHYDRE|10 mg;VIRAMUNE 50 mg/5 ml, suspension buvable;1;DEBF8DD3530234FF7C16476B8DD344BD47943BE7
8A9AC24E2D0A0185B3F77F122CC33BA7E53F129D;1;AMOXICILLINE ANHYDRE|500 mg;AMOXICILLINE MYLAN 500 mg/5 ml, poudre pour suspension buvable;0
F584E06DD379F708952E855C21F78F32B9C459B9;1;SUNITINIB|50 mg;SUTENT 50 mg, gélule;0
14EE3C14E18137FF822EC777BACEA958611BBC4F;1;NORADRÉNALINE|1 mg;NORADRENALINE HOSPIRA 2 mg/ml SANS SULFITES, solution à diluer pour perfusion;0
BBBECD16C7718BED93944EC3DE3963D91E470EFF;0;FENTANYL EG 75 µg/h, dispositif transdermique;0
52E9E6A8A97C0B6E8F48214B660E4265A87E326A;0;NERIUM OLEANDER BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
2417EDA24D8E3F0649DA89EC0515F41CA57B5209;1;AMLODIPINE|5 mg;AMLODIPINE ZENTIVA 5 mg, gélule;0
928580F8F989D23D4AE92DCB95A88B1E5EEED67A;1;NUSINERSEN|12 mg;SPINRAZA 12 mg, solution injectable;1;CB8891E85E0997278911A5F97E1AAF398804F29E
11CE754D4A11D637B1D6A5FA1CCBDF5A75CB6580;1;AMLODIPINE|10,00 mg;AMLODIPINE SANDOZ 10 mg, gélule;1;85550823EDA1974A0F5C5D6B94D08550E476843D
0475B503A24E441024374B04BE7AFD2B087A26C4;0;SIMVASTATINE ARROW 40 mg, comprimé pelliculé;0
3D29346C7CDF32AD5BA7B462E1E783B801855B97;0;FOZITEC 10 mg, comprimé sécable;0
FE8811EA233A5E0769DDFBA729638A2C12A0E797;1;ACIDE RISÉDRONIQUE|32,5 mg;RISEDRONATE ZENTIVA 35 mg, comprimé pelliculé;0
50B444C45B549F6EA92307F8D8BF42082D08A4D6;1;AMLODIPINE|5,00 mg;AMLODIPINE RANBAXY 5 mg, gélule;0
17532198D7C9833BDD8AEB51C3DFFA58959B7A82;0;DOLIPRANECAPS 1000 mg, gélule;0
5DCA6DFA5CAC73D9C158FF76159F86D6D82EA55F;0;CLARIX EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop;0
CE9D7EC002D931243FF97B7568161CD16EA120DD;0;NERIUM OLEANDER LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
37A94037BEDE51E291B70A99A6B33E1050CA7C7D;0;DIOSMINE CRISTERS 600 mg, comprimé pelliculé;0
C7E99B102CE9BBFA0168EFE2069645C4AF70C9ED;1;ÉTELCALCÉTIDE|5 mg;PARSABIV 5 mg, solution injectable;1;65C41DC98DC3AFE780FF8CEC340FE61F8705DCC3
4EFD64A546DAC608195E7CFC2DDB3760E9613BE7;0;MERCURIUS DULCIS WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH;0
C94725F7F80F777D2416C32E98E7D686C5687ECB;0;ANSATIPINE 150 mg, gélule;0
BFADC4DC9EE22431B64923B447511E5B472EAE1A;0;IBUPROFENE BIOGARAN CONSEIL 200 mg, comprimé pelliculé;0
47B6DAC5CEF0017034BEFCCB396E8C183F2DD07D;2;CILASTATINE ANHYDRE|500 mg;IMIPÉNEM ANHYDRE|500 mg;IMIPENEM CILASTATINE MYLAN 500 mg/500 mg, poudre pour solution pour perfusion;0
54A57D9A511E0D8185316AB47B24C397782204D1;0;PLANTAGO MAJOR LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
3EADDA220E7561BA6D38E10CFC8C3EEF5C48ADD0;0;TOFRANIL 25 mg, comprimé enrobé;0
2B60408F187026422B7775545A4B06D36C6272DB;1;ROPINIROLE|4 mg;ROPINIROLE ARROW LP 4 mg, comprimé pelliculé à libération prolongée;0
1D1072C7FAC34E705760E9D24DFB3A6A17A3274E;1;VORTIOXÉTINE|5 mg;BRINTELLIX 5 mg, comprimé pelliculé;0
595AE6E0F37CCD8FAD6A8CA640A2CFBBD4031525;0;ELUSANES SALICAIRE 200 mg, gélule;0
36557DCAFC91DDF0D64393E94A26DEB01E8CEEAB;0;ALLOPURINOL SET 100 mg, comprimé;0
CCA945E7C7BB987A73541096FB0038ABBFAAEB28;1;AMOXICILLINE ANHYDRE|500 mg;AMOXICILLINE ZYDUS 500 mg, gélule;1;1D7712F38815B24B8B26092CC2A6CF1665F3698A
AFDA80E4B164E4AEA813FFC731D325792F1ABDF1;0;SCANDONEST 20 mg/mL ADRENALINEE au 1/100 000, solution injectable à usage dentaire;0
9EA3D5F0742A6C9BADEEC045833BC1856681D633;1;IVABRADINE|5 mg;IVABRADINE KRKA 5 mg, comprimé pelliculé sécable;0
C5A7A9C029C0B1B3BC0772B7DDAFD5521F273FDF;0;ARIPIPRAZOLE ZENTIVA 15 mg, comprimé;0
551AFA42BD694FA1B4E5C0B6C08CBB9A4D27E23B;1;CHLORPROMAZINE|4,000 g;LARGACTIL 4 POUR CENT, solution buvable en gouttes;0
3209F2ABC20218979A31F5D3AE56E272E5494585;0;KREDEX 12,5 mg, comprimé sécable;0
C05107915531C6C5067999B7738B81FB9EC816FE;1;PHLOROGLUCINOL ANHYDRE|124,466 mg;SPASFON LYOC 160 mg, lyophilisat oral;0
C3D3366B2A875AC3FC313FF5D6E1DA490B212F6B;0;DEFILTRAN 10 POUR CENT, crème;0
3DA290A7BC0071B9C7A1AE32B85AA5D3512BCC1D;1;FENTANYL|0,500 mg;FENTANYL PANPHARMA 0,5 mg/10 ml, solution injectable (IV et péridurale);1;ACE51BFA0EFBA039BFF305B578D6E9D4F76600C5
F9B2238882166B8882BABC0D752BD638C0714565;0;FLUIMUCIL TOUX SECHE DEXTROMETHORPHANE 15 mg/5 ml ADULTES SANS SUCRE, solution buvable en sachet édulcorée à la saccharine sodique;0
9C2C6D01341014900F349E7E90189052AF765F93;0;VALSARTAN/HYDROCHLOROTHIAZIDE KRKA 160 mg/12,5 mg, comprimé pelliculé;0
30BBC1F4E0AB5342CAA7519352B2527A9187FB93;1;NICOTINE|4 mg;NIQUITIN MENTHE FRAICHE 4 mg, comprimé à sucer édulcoré à l'aspartam;1;D21B087D5D490A44DEE77502E864B65D3AA11455
F2F8C28C53D5E809873E96B09479AD8E31E94302;0;RIMIFON 50 mg, comprimé;0
AAD2F702F68EBB48EBC8F0CC5A4BF761E3C47DE5;0;CIPROFLOXACINE PANPHARMA 200 mg/100 ml, solution pour perfusion;0
5559F25F857D5DE4966C16119DDB544083860817;0;GLIMEPIRIDE ACTAVIS 2 mg, comprimé;0
BA6595C10885D23D6BB66D21FBB3B0E3C2E557D2;1;ACIDE ACÉTYLSALICYLIQUE|1000 mg;ASPEGIC ADULTES 1000 mg, poudre pour solution buvable en sachet-dose;0
2B8983F7718C77BCBEFD3018C5076A2D638FB943;0;SURGESTONE 0,500 mg, comprimé;0
CD9F0BEB8B535FA55CE9673285C870CE9BE0C416;0;MYOCET 50 mg, poudre, dispersion et solvant pour solution à diluer pour dispersion pour perfusion;0
45BB86955A4D8A4F77BDA856C49CFF6D8556C293;1;DULOXÉTINE|30 mg;DULOXETINE EG 30 mg, gélule gastro-résistante;1;E2DB649AB7BA420C0FCACD454AA98137268CE779
F1F6741520DE853B7FF11AE4D529ED073AD908F9;0;EFFEDERM, solution pour application cutanée;0
4812A27F064F11A94B653335F8506DBFD13A55BC;0;VIDEX 2 g, poudre pour solution buvable en flacon;0
2B421D1208BCCBC583ABA52AA8027BE8849FC683;0;ALLOXANUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH;0
C63A9595706A74EA3456650D3A0D79C2BBAE34D1;0;PELARGONIUM COOPER, comprimé pelliculé;0
AC754119E2018F004E61FE5908C3F457743A7B29;2;AMLODIPINE|10 mg;PÉRINDOPRIL|6,79 mg;TRIPLIXAM 10 mg/2,5 mg/10 mg, comprimé pelliculé;0
5E23D87E7507E07D59558D737C6431624170E32F;1;ROSUVASTATINE|10 mg;ROSUVASTATINE EG 10 mg, comprimé pelliculé;1;A3FB714CDF2D65E610A11F2BA6D77918DE40C983
ECA8A8E36295FF93AF435D2F35D4A9F2D300F7AB;0;EUCALYPTUS GLOBULUS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
67AF0F6735827437FFE944DF2FE041E4F00C8852;1;SERTRALINE BASE|50 mg;SERTRALINE RATIOPHARM 50 mg, comprimé pelliculé sécable;1;8BCB4E77B3F4888DDE8CB8B5A7E134742E0A2958
00C4430DCCAEDB87F4C32DCF87A882D5FDD1244C;0;A 313 200 000 UI POUR CENT, pommade;0
A3105F4C0FBB2CCBE4957A4AA2A27E50BB41C6D4;1;CLOXACILLINE|500 mg;CLOXACILLINE ARROW 500 mg, gélule;0
8F3AF35A61FBE6220BC3B7230EE7E6880EB96FEC;0;CROMOPTIC 2 %, collyre en solution en récipient unidose;0
E0D694A70C1906BA7FA67EA07897ACFDBD36C83E;1;CEFTRIAXONE BASE|2 g;CEFTRIAXONE PANPHARMA 2 g, poudre pour solution injectable;1;64E64D46DC64B18FEF8CD24103853E0DE0901C27
C55B4EDB86993B82BB438C09AFC896F8E658EABF;0;MIRTAZAPINE CRISTERS 15 mg, comprimé pelliculé;0
47F8991AB1310F60AC4F6AF0A6A04B0B61955655;1;ÉRYTHROMYCINE BASE|1000 mg;ERYTHROCINE 1000 mg, granulés pour solution buvable en sachet-dose;1;AC3D90853529445436E28779EA5F7970B569AD72
293439F7F48C1F8EEA10F926984A4A857E69C307;1;DOXAZOSINE|8 mg;DOXAZOSINE MYLAN LP 8 mg, comprimé à libération prolongée;1;8EA7D78C7BF30ED224037531B59ED5B4F19B8D2C
60576FF3CC793926126E4439A24DF7284BF4437F;0;OMEPRAZOLE BOUCHARA RECORDATI 10 mg, gélule gastro-résistante;0
CE066DBB9469FAD97A590FFAE06A3929CDA5FA8A;1;DÉGARÉLIX|120 mg;FIRMAGON 120 mg, poudre et solvant pour solution injectable;1;FBF0B89B4F3042D3C28555E5EB01ED522E939416
2BD896770CBA9099AFAA5BF1BF6D6DBD50DF29D9;0;RICINUS COMMUNIS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
76CAE11E700049913F97C17B67AAC7A948F99AFE;1;OXYCODONE|4,5 mg;OXYCODONE BIOGARAN LP 5 mg, comprimé pelliculé à libération prolongée;1;CC09A1F6582ECD9693690D02081A12B87540750B
3C13CBDE1F059D41B3A2144A4D2279B15B5859FD;0;PLASMALYTE VIAFLO, solution pour perfusion;0
C0554B8205534D2C7E483B93F3494A443C6EF81C;0;EOSINE COOPER 2 POUR CENT, solution pour application cutanée en récipient unidose;0
38E1E2713D7253E806A53F00CC21DE6C0F809E62;0;CAVERJECT 10 microgrammes/1 ml, lyophilisat et solution pour usage parentéral;0
CDACA8CFC90C22D42647F4A12A1047CDE7D8F65A;0;BRONCHOKOD 750 mg/10 ml ADULTES SANS SUCRE CARAMEL VANILLE, solution buvable en sachet dose édulcorée à la saccharine sodique, au sorbitol et au maltitol liquide;0
BC4198C704A6FB4E8B585DD8CFE8469711324C30;0;IRBESARTAN BGR 150 mg, comprimé pelliculé;0
3E0012A285900409F7343D5C6A1D28C478A8D9F5;0;CLARIX TOUX SECHE DEXTROMETHORPHANE MEPYRAMINE ADULTES, sirop;0
EEC501E2F9744226BEB4F66F729E1F9D6471940A;1;CORTICORÉLINE (HUMAINE)|100 microgrammes;STIMU-ACTH 100 microgrammes/ml, poudre et solvant pour solution injectable;0
1F4AEA5FA0B99E58966379CA9E899FB919F8CC10;3;NICKEL|0,029 mg;COBALT|0,029 mg;ZINC|0,032 mg;OLIGOSTIM ZINC NICKEL COBALT, comprimé;0
FB7CE9C5CA9B7D7F246A6C15C0F42B67607BB608;0;LORAZEPAM MYLAN 2,5 mg, comprimé pelliculé sécable;0
4E56C1FA7CB6BCF6BB96DF4A726BD59A33834464;0;EUPATORIUM PERFOLIATUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
3C7270B38072408247167BB65E78C06256A75000;1;BÊTA-ESTRADIOL|1,90 mg;ESTRAPATCH 60 microgrammes/24 heures, dispositif transdermique;1;C969161F1BF39CDF101586AD94D089F078018EEA
41F473A7A5852481A6E7FC2923D4C7874E9489B4;0;ARIPIPRAZOLE SANDOZ 10 mg, comprimé orodispersible;0
7AFA2DA607696BFC341A7F32F88599162C09C8C5;1;TÉMOCILLINE|2 g;NEGABAN 2 g, poudre pour solution injectable ou pour perfusion;1;A3A6DDB2D938E36B6A10AEB47689BCD0502E99B6
14536FF7D3D72540D6A074A192FCA4390F4E7FD5;1;NICOTINE|2 mg;NIQUITIN MENTHE GLACIALE 2 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée au sorbitol et au xylitol;0
4C1B0C329A40A504ABB2475A163B94A361484C88;0;MERCURIUS BI-IODATUS BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH;0
07FECC32419865E857B99E1FDB1063C8CAE286AA;0;MATRIFEN 75 microgrammes/heure, dispositif transdermique;0
9645A8CE810E419E4BF313FB051F0DE0AF1EFA01;1;CEFPODOXIME|100 mg;CEFPODOXIME MYLAN PHARMA 100 mg, comprimé pelliculé;0
3CE3CD715455A9FDA6E1BCBAA661E863EE2566AC;0;TRAMADOL RANBAXY L.P. 100 mg, comprimé à libération prolongée;0
5C6D809A437EDEFA36C464EBE3867AA15C2AF074;1;PÉRINDOPRIL|6,79 mg;BIPRETERAX 10 mg/2,5 mg, comprimé pelliculé;0
5CE5E2361B6CBAF897375A333392374095B0EA69;1;PÉRINDOPRIL|6,676 mg;PERINDOPRIL BIOGARAN 8 mg, comprimé;1;2F80C9D928E576F0496C8CB0284CE850E2C4B86A
3FD579873CE9E5854905774D5FD57B3B417CEEDD;1;ESCITALOPRAM|5 mg;ESCITALOPRAM RANBAXY 5 mg, comprimé pelliculé;0
1D8BDD3F589BE00879DEF99226C7278FDB1C3CDF;0;TOPIRAMATE ZYDUS 25 mg, gélule;0
BFE7566276E27295AD536F586A47FFF1F41C7766;1;BROMOCRIPTINE BASE|5,000 mg;PARLODEL 5 mg, gélule;1;C173279F7428ABF745C327BE572F1C58B78C79C1
3D905863F4AD95105FFBFAEEA68AC06B8ED9E1FC;0;ZOLMITRIPTAN MYLAN 2,5 mg, comprimé pelliculé;0
B923735C66C887A931CCA5E41F5560E949FC4D4C;1;CINACALCET|30 mg;MIMPARA 30 mg, comprimé pelliculé;1;D03F9069AF3D27EDB5354A663E0F2BB67AA21908
35769697CD75FEEFEC100DC8DC5782EB93B2693F;0;SULFATE DE MAGNESIUM PROAMP 0,15 g/ml, solution injectable;0
6218629AA15C7FDCF067D02A8C89CDE5A1F57EB9;0;GAVISCONELL SANS SUCRE FRAISE, comprimé à croquer édulcoré au xylitol, au mannitol et à l'aspartam;0
36DBD056E3E188D7823D10CE0156E3900342A52D;0;IFOSFAMIDE EG 40 mg/ml, solution pour perfusion;0
18AF79FB5C2C12EB1F5A63F90512F06CC0F34097;1;ESCITALOPRAM|20 mg;SEROPLEX 20 mg, comprimé pelliculé sécable;0
E025BBFCB5DD75A5239CF0B7AE6986A9F55379EF;1;IVABRADINE|7,5 mg;IVABRADINE KRKA 7,5 mg, comprimé pelliculé;0
207081AEED48EB2AAB3775A53A368A39A08FAF76;1;DULOXÉTINE|60 mg;DULOXETINE MYLAN 60 mg, gélule gastro-résistante;1;CA50F357B5B99726720EA0946669164E3290D6F3
31E632918AF16A3CF8F57F0901CCBB57A83D5836;0;PROPRANOLOL TEVA L P 80 mg, gélule à libération prolongée;0
CD2460C5AF400D674CD2260877A8E465DBFED5BF;1;GADOLINIUM|157,25 mg;GADOVIST 1,0 mmol/mL, solution injectable en seringue préremplie;0
457476D0B7713CD9FB6F702B31D224A0628C0AAE;1;FÉNOPROFÈNE|300 mg;NALGESIC 300 mg, comprimé pelliculé;0
E57B1A32C23DF71456E91F7D6CFC747AC510113F;1;ATORVASTATINE|20 mg;ATORVASTATINE CRISTERS 20 mg, comprimé pelliculé;0
1BF5309F3EF3F4F93CBCCAD1C6B192C4798119CA;1;DICLOFÉNAC SODIQUE|1 g;DICLOFENAC SANDOZ 1 %, gel;1;29A848B9FA71FB38A0B9268451803A658DE1B363
2CA162404A986EDF8C1A8EC6F1F7C8B1AD433248;3;CUIVRE|0,031 mg;COBALT|0,029 mg;MANGANÈSE|0,027 mg;OLIGOSTIM MANGANESE CUIVRE COBALT, comprimé;0
6C03CD66EED213614A143F2AD84033E4A279A1A5;1;LOPÉRAMIDE BASE|1,858 mg;IMODIUMLINGUAL 2 mg, lyophilisat oral;0
37899C80D7AD01BC02F4E6D284F4F155CFE58935;1;CÉFIXIME ANHYDRE|200 mg;CEFIXIME ZENTIVA 200 mg, comprimé pelliculé;0
62340BD6F424BD08D3D02C954B05237C8A30093E;1;ACIDE ZOLÉDRONIQUE ANHYDRE|5 mg;ACIDE ZOLEDRONIQUE MYLAN 5 mg/100 ml, solution pour perfusion;0
74C74BA82E040E56743DCE5BA45B827D53452E41;1;MITOXANTRONE BASE|25 mg;MITOXANTRONE TEVA 25 mg/12,5 ml, solution à diluer pour perfusion;1;D4015ADB15B30C166F04B783100CC524410C00D0
83476D74AAE978FDF46F706C780506DDBEB68A26;1;SILDÉNAFIL|50 mg;SILDENAFIL PFIZER 50 mg, comprimé pelliculé;0
E4347124F4A26FAEE7EB488B746387AFD9C5D910;0;CANDESARTAN/HYDROCHLOROTHIAZIDE EG LABO 8 mg/12,5 mg, comprimé;0
63EF8D93059F9F781B99C681A7F35282885ACC49;0;PREGABALINE ZENTIVA K.S. 150 mg, gélule;0
CCF440FDC8A77F7D35DF961F4E1CB83E6D63E357;0;LORATADINE RANBAXY 10 mg, comprimé;0
3FCCB1BD85EBA16FC5D2CDFF458F3EEFD20F0888;0;OPTIDRIL 30 microgrammes/150 microgrammes, comprimé pelliculé;0
66B336760C347E0DABF93CF3222746AA9C106C36;0;ASPRO CAFEINE 500 mg/50 mg, comprimé effervescent sécable;0
2B1AB5CA52C3DE68E745934B8F32C86C5B5BB825;0;LERCAN 20 mg, comprimé pelliculé;0
719978E3B1F764316FE54E41024430D90B24ADBC;0;NAFTIDROFURYL RANBAXY 200 mg, comprimé pelliculé;0
5F890803433A2512657703E7C58586EF8C1E1BE9;0;ETIOVEN 30 mg, comprimé;0
98741C49EAA33935B4A2F3697C4696CCD5317955;0;AMSALYO 75 mg, poudre pour solution pour perfusion;0
C5B9479BBD18391B1BE1540F6080D22517484E7E;0;HBVAXPRO 5 microgrammes, suspension injectable en seringue préremplie. Vaccin de l'hépatite B (ADNr);0
6BD5A5C534A5C9B1E70F7B806690ECC2BEFE871A;0;MYCOPHENOLATE MOFETIL ACCORD HEALTHCARE 500 mg, comprimé pelliculé;0
F7D8852187BE501228CDC41CA54B724782AECBB8;1;RÉTINOL|1000 UI;SOLACY PEDIATRIQUE, comprimé pour suspension buvable;0
DB21B3A00C8EBFEB4602E0FD3E270A45E4ECB269;0;BEFIZAL 200 mg, comprimé pelliculé;0
49FBFE7CFB540D111A98E5BE7AA963AED44EE443;1;AMLODIPINE|10 mg;EXFORGE HCT 10 mg/160 mg/12,5 mg, comprimé pelliculé;0
968D37F309DFA3D158BD6497096B98868D3A44D4;0;ENTONOX 135 bar, gaz pour inhalation, en bouteille;0
8D87F51F54E3539342303DA98FF16F1D8766BC5D;1;CALCIUM ÉLÉMENT|600 mg;NATECAL VITAMINE D3 600 mg/400 U.I., comprimé à mâcher;0
2C8607C91A0873FDC38639F5AE5DA7D6757B0BA4;1;ALMOTRIPTAN|12,5 mg;ALMOTRIPTAN MYLAN 12,5 mg, comprimé pelliculé;1;37C8053960931EB83739FFE1E26B30144A728230
B576AD76BE38929CB13F295724C3305AA2DF1B2D;1;CLOXACILLINE|500 mg;CLOXACILLINE ARROW 500 mg, gélule;1;33F641B0F8C82306BADCC0288A22440F4CFA8FA5
961AC4C01BCC96C12EA9A3764DA0EDC7159CB860;1;OXYDE D'ALUMINIUM|1,2120 g;ROCGEL 1,2 g, suspension buvable en sachet-dose;1;25C60851B50F4EC00053ABA1218BC3EB57FA98FF
AB9BA8A7840545AE58B7D229C5F7EE693A5973E9;1;RIVASTIGMINE|1,5 mg;RIVASTIGMINE ARROW 1,5 mg, gélule;1;2C4062EDDC34AD5917CF8B1A7779DF22ABB456CF
C4E303B69AB5A3A523D2AFD41917883058C80AB0;0;LEVETIRACETAM ARROW LAB 500 mg, comprimé pelliculé sécable;0
AF42BDFB9FF084E36B72A1A58DCDBFD50B62C1E9;0;PARACETAMOL ZYDUS 1 g, comprimé;0
6D89828B92FAD3FB3B5BE0F4425CCA6473724B6C;1;BÉTAMÉTHASONE|0,100 g;BETNEVAL LOTION 0,1 %, émulsion pour application cutanée;1;84D666E7C128BADDBAA60C0E025CE2D580385CE2
559B482831F2C8DD4990561A5C76CD967661F337;0;MYCOPHENOLATE MOFETIL ACCORD HEALTHCARE 250 mg, gélule;0
CB67CB048EF371CB523F077B791BA8B0C028DD92;0;BICALUTAMIDE CRISTERS 50 mg, comprimé pelliculé;0
EF79EE774C4541B1CC8F4B4A3C24A7A65F156E33;1;LIDOCAÏNE|2,43 g;PRESSICAINE A SANS VASOCONSTRICTEUR 3 %, solution injectable à usage dentaire;0
719D0DDBC8C384D7CA2A4E583CF8FCF368F105C9;1;FLUOXÉTINE BASE|20 mg;FLUOXETINE ARROW 20 mg/5 ml, solution buvable;1;FBDB648DB9E3EBD21074FE75D89E9F62D39AC038
48121BAE1E0D4C575197383E4C32FD533B907DB6;0;HOMEOREGUL, granules;0
D824993D8D7DAB574FE0F010C3B565E03742D9E5;0;SUPPLIVEN, solution à diluer pour perfusion;0
3C435133DD051AA69CEE57A372567EB3840F37B7;1;ENTÉCAVIR|0,50 mg;ENTECAVIR SANDOZ 0,5 mg, comprimé pelliculé;1;F0D37AC03A0E612E24D5AD495BB4FB1D2A818564
4255837453E1D1C74889CBC9B05B6DB7E0995835;0;VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 mg/25 mg, comprimé pelliculé;0
